Using command-line arguments: 6, I
Self: Index player
Ensemble weight ParamLists are ready.
numIndividuals: 3003. Correct number is: 3003
=============== runExhaustiveTest ===============
gamesPerIndividual: 5000
----------------------------------------
Table of results: 
ID, p31, p32, p33, p34, p35, p36, winRate
225, 0.000000, 0.000000, 0.400000, 0.400000, 0.100000, 0.100000, 0.7364
226, 0.000000, 0.000000, 0.400000, 0.400000, 0.200000, 0.000000, 0.7312
227, 0.000000, 0.000000, 0.400000, 0.500000, 0.000000, 0.100000, 0.7334
228, 0.000000, 0.000000, 0.400000, 0.500000, 0.100000, 0.000000, 0.7274
229, 0.000000, 0.000000, 0.400000, 0.600000, 0.000000, 0.000000, 0.7368
230, 0.000000, 0.000000, 0.500000, 0.000000, 0.000000, 0.500000, 0.6748
231, 0.000000, 0.000000, 0.500000, 0.000000, 0.100000, 0.400000, 0.6718
232, 0.000000, 0.000000, 0.500000, 0.000000, 0.200000, 0.300000, 0.6804
233, 0.000000, 0.000000, 0.500000, 0.000000, 0.300000, 0.200000, 0.6684
234, 0.000000, 0.000000, 0.500000, 0.000000, 0.400000, 0.100000, 0.6816
235, 0.000000, 0.000000, 0.500000, 0.000000, 0.500000, 0.000000, 0.6756
236, 0.000000, 0.000000, 0.500000, 0.100000, 0.000000, 0.400000, 0.7098
237, 0.000000, 0.000000, 0.500000, 0.100000, 0.100000, 0.300000, 0.7138
238, 0.000000, 0.000000, 0.500000, 0.100000, 0.200000, 0.200000, 0.7152
239, 0.000000, 0.000000, 0.500000, 0.100000, 0.300000, 0.100000, 0.7344
240, 0.000000, 0.000000, 0.500000, 0.100000, 0.400000, 0.000000, 0.7282
241, 0.000000, 0.000000, 0.500000, 0.200000, 0.000000, 0.300000, 0.7382
242, 0.000000, 0.000000, 0.500000, 0.200000, 0.100000, 0.200000, 0.7208
243, 0.000000, 0.000000, 0.500000, 0.200000, 0.200000, 0.100000, 0.7358
244, 0.000000, 0.000000, 0.500000, 0.200000, 0.300000, 0.000000, 0.7286
245, 0.000000, 0.000000, 0.500000, 0.300000, 0.000000, 0.200000, 0.7278
246, 0.000000, 0.000000, 0.500000, 0.300000, 0.100000, 0.100000, 0.7324
247, 0.000000, 0.000000, 0.500000, 0.300000, 0.200000, 0.000000, 0.7416
248, 0.000000, 0.000000, 0.500000, 0.400000, 0.000000, 0.100000, 0.729
249, 0.000000, 0.000000, 0.500000, 0.400000, 0.100000, 0.000000, 0.7414
250, 0.000000, 0.000000, 0.500000, 0.500000, 0.000000, 0.000000, 0.7448
251, 0.000000, 0.000000, 0.600000, 0.000000, 0.000000, 0.400000, 0.6808
252, 0.000000, 0.000000, 0.600000, 0.000000, 0.100000, 0.300000, 0.6784
253, 0.000000, 0.000000, 0.600000, 0.000000, 0.200000, 0.200000, 0.6674
254, 0.000000, 0.000000, 0.600000, 0.000000, 0.300000, 0.100000, 0.6786
255, 0.000000, 0.000000, 0.600000, 0.000000, 0.400000, 0.000000, 0.6654
256, 0.000000, 0.000000, 0.600000, 0.100000, 0.000000, 0.300000, 0.716
257, 0.000000, 0.000000, 0.600000, 0.100000, 0.100000, 0.200000, 0.7186
258, 0.000000, 0.000000, 0.600000, 0.100000, 0.200000, 0.100000, 0.7246
259, 0.000000, 0.000000, 0.600000, 0.100000, 0.300000, 0.000000, 0.7204
260, 0.000000, 0.000000, 0.600000, 0.200000, 0.000000, 0.200000, 0.7244
261, 0.000000, 0.000000, 0.600000, 0.200000, 0.100000, 0.100000, 0.722
262, 0.000000, 0.000000, 0.600000, 0.200000, 0.200000, 0.000000, 0.7344
263, 0.000000, 0.000000, 0.600000, 0.300000, 0.000000, 0.100000, 0.7284
264, 0.000000, 0.000000, 0.600000, 0.300000, 0.100000, 0.000000, 0.7288
265, 0.000000, 0.000000, 0.600000, 0.400000, 0.000000, 0.000000, 0.7386
266, 0.000000, 0.000000, 0.700000, 0.000000, 0.000000, 0.300000, 0.679
267, 0.000000, 0.000000, 0.700000, 0.000000, 0.100000, 0.200000, 0.6618
268, 0.000000, 0.000000, 0.700000, 0.000000, 0.200000, 0.100000, 0.675
269, 0.000000, 0.000000, 0.700000, 0.000000, 0.300000, 0.000000, 0.68
270, 0.000000, 0.000000, 0.700000, 0.100000, 0.000000, 0.200000, 0.7238
271, 0.000000, 0.000000, 0.700000, 0.100000, 0.100000, 0.100000, 0.7172
272, 0.000000, 0.000000, 0.700000, 0.100000, 0.200000, 0.000000, 0.7298
273, 0.000000, 0.000000, 0.700000, 0.200000, 0.000000, 0.100000, 0.7344
274, 0.000000, 0.000000, 0.700000, 0.200000, 0.100000, 0.000000, 0.7374
275, 0.000000, 0.000000, 0.700000, 0.300000, 0.000000, 0.000000, 0.731
276, 0.000000, 0.000000, 0.800000, 0.000000, 0.000000, 0.200000, 0.6706
277, 0.000000, 0.000000, 0.800000, 0.000000, 0.100000, 0.100000, 0.672
278, 0.000000, 0.000000, 0.800000, 0.000000, 0.200000, 0.000000, 0.677
279, 0.000000, 0.000000, 0.800000, 0.100000, 0.000000, 0.100000, 0.728
280, 0.000000, 0.000000, 0.800000, 0.100000, 0.100000, 0.000000, 0.7394
281, 0.000000, 0.000000, 0.800000, 0.200000, 0.000000, 0.000000, 0.7322
282, 0.000000, 0.000000, 0.900000, 0.000000, 0.000000, 0.100000, 0.6892
283, 0.000000, 0.000000, 0.900000, 0.000000, 0.100000, 0.000000, 0.6674
284, 0.000000, 0.000000, 0.900000, 0.100000, 0.000000, 0.000000, 0.7418
285, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.5756
286, 0.000000, 0.100000, 0.000000, 0.000000, 0.000000, 0.900000, 0.6684
287, 0.000000, 0.100000, 0.000000, 0.000000, 0.100000, 0.800000, 0.6744
288, 0.000000, 0.100000, 0.000000, 0.000000, 0.200000, 0.700000, 0.6768
289, 0.000000, 0.100000, 0.000000, 0.000000, 0.300000, 0.600000, 0.6766
290, 0.000000, 0.100000, 0.000000, 0.000000, 0.400000, 0.500000, 0.6836
291, 0.000000, 0.100000, 0.000000, 0.000000, 0.500000, 0.400000, 0.682
292, 0.000000, 0.100000, 0.000000, 0.000000, 0.600000, 0.300000, 0.6622
293, 0.000000, 0.100000, 0.000000, 0.000000, 0.700000, 0.200000, 0.6736
294, 0.000000, 0.100000, 0.000000, 0.000000, 0.800000, 0.100000, 0.6736
