ID,p3,p4,p5,p6,winRate
72, 0.000000, 0.600000, 0.600000, 0.400000, 0.6606666666666666
73, 0.000000, 0.600000, 0.700000, 0.300000, 0.666
74, 0.000000, 0.600000, 0.800000, 0.200000, 0.655
75, 0.000000, 0.600000, 0.900000, 0.100000, 0.6393333333333333
76, 0.000000, 0.600000, 1.000000, 0.000000, 0.6153333333333333
77, 0.000000, 0.700000, 0.000000, 1.000000, 0.6553333333333333
78, 0.000000, 0.700000, 0.100000, 0.900000, 0.6566666666666666
79, 0.000000, 0.700000, 0.200000, 0.800000, 0.676
80, 0.000000, 0.700000, 0.300000, 0.700000, 0.655
81, 0.000000, 0.700000, 0.400000, 0.600000, 0.6756666666666666
82, 0.000000, 0.700000, 0.500000, 0.500000, 0.6696666666666666
83, 0.000000, 0.700000, 0.600000, 0.400000, 0.6726666666666666
84, 0.000000, 0.700000, 0.700000, 0.300000, 0.656
85, 0.000000, 0.700000, 0.800000, 0.200000, 0.6516666666666666
86, 0.000000, 0.700000, 0.900000, 0.100000, 0.6526666666666666
87, 0.000000, 0.700000, 1.000000, 0.000000, 0.6253333333333333
88, 0.000000, 0.800000, 0.000000, 1.000000, 0.659
89, 0.000000, 0.800000, 0.100000, 0.900000, 0.6613333333333333
90, 0.000000, 0.800000, 0.200000, 0.800000, 0.6596666666666666
91, 0.000000, 0.800000, 0.300000, 0.700000, 0.674
92, 0.000000, 0.800000, 0.400000, 0.600000, 0.672
93, 0.000000, 0.800000, 0.500000, 0.500000, 0.664
94, 0.000000, 0.800000, 0.600000, 0.400000, 0.6573333333333333
95, 0.000000, 0.800000, 0.700000, 0.300000, 0.6526666666666666
96, 0.000000, 0.800000, 0.800000, 0.200000, 0.661
97, 0.000000, 0.800000, 0.900000, 0.100000, 0.6563333333333333
98, 0.000000, 0.800000, 1.000000, 0.000000, 0.6223333333333333
99, 0.000000, 0.900000, 0.000000, 1.000000, 0.6536666666666666
100, 0.000000, 0.900000, 0.100000, 0.900000, 0.6453333333333333
101, 0.000000, 0.900000, 0.200000, 0.800000, 0.675
102, 0.000000, 0.900000, 0.300000, 0.700000, 0.66
103, 0.000000, 0.900000, 0.400000, 0.600000, 0.6653333333333333
104, 0.000000, 0.900000, 0.500000, 0.500000, 0.674
105, 0.000000, 0.900000, 0.600000, 0.400000, 0.6503333333333333
106, 0.000000, 0.900000, 0.700000, 0.300000, 0.6506666666666666
107, 0.000000, 0.900000, 0.800000, 0.200000, 0.6303333333333333
108, 0.000000, 0.900000, 0.900000, 0.100000, 0.643
109, 0.000000, 0.900000, 1.000000, 0.000000, 0.6336666666666667
110, 0.000000, 1.000000, 0.000000, 1.000000, 0.666
111, 0.000000, 1.000000, 0.100000, 0.900000, 0.6573333333333333
