rankOfMeld1,isRun1,isRank1,length1,rankOfMeld2,isRun2,isRank2,length2,rankOfMeld3,isRun3,isRank3,length3,selfDeadwoodPoints,numTurn,multiOppScore,finalScore
8.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,-11.900614548117563,16.0
8.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,18.0,5.0473418874821245,16.0
8.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,20.0,5.050891567446901,16.0
8.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,22.0,9.063312949729363,20.0
8.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,24.0,12.701238038275664,15.0
8.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,26.0,18.583928958140934,17.0
8.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,28.0,19.45170217088507,17.0
8.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,30.0,-25.232259124706214,3.0
8.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,32.0,6.454839929010649,3.0
8.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,34.0,-25.25811810451685,-25.0
5.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,18.56763771258589,-32.0
1.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,18.0,22.59478021094195,-27.0
1.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,20.0,27.306040778124753,-27.0
1.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,22.0,19.765964568555525,-25.0
8.0,1.0,0.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,19.0,-30.614695993432388,4.0
6.0,0.0,1.0,4.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,21.0,-28.435094450291487,-25.0
6.0,0.0,1.0,4.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,23.0,-13.33817410494678,-27.0
7.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,25.0,-6.970518025332472,1.0
2.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,9.0,1.0,0.0,3.0,2.0,21.0,3.3244908340265105,6.0
1.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,1.0,14.0,17.847321140843235,3.0
1.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,1.0,16.0,17.8938358847458,3.0
1.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,1.0,18.0,25.56617447046761,3.0
1.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,1.0,20.0,25.580779027963622,3.0
0.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,5.0,17.0,19.373173928836533,12.0
6.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,26.0,3.139606323482516,3.0
6.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,28.0,9.671304242970457,6.0
6.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,30.0,2.1217271754698603,2.0
6.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,32.0,15.433674489663535,2.0
6.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,34.0,19.252808307788325,-26.0
6.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,36.0,25.84171950532105,-26.0
6.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,38.0,33.714304411030284,-26.0
6.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,40.0,-0.58600529813846,-26.0
9.0,1.0,0.0,4.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,14.0,16.28275862068966,20.0
9.0,1.0,0.0,4.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0,15.05817301306689,8.0
9.0,1.0,0.0,4.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,18.0,5.8583038771931175,2.0
9.0,1.0,0.0,4.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,20.0,-4.786657557373537,2.0
8.0,1.0,0.0,5.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,13.103387030967305,4.0
8.0,1.0,0.0,5.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,10.481160106016752,3.0
8.0,1.0,0.0,5.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,26.0,14.998576910183006,3.0
9.0,0.0,1.0,4.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,17.0,-14.56440960381851,-31.0
1.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,12.0,0.0,1.0,3.0,3.0,19.0,11.519284283456466,6.0
1.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,12.0,0.0,1.0,3.0,3.0,21.0,20.403080550136426,6.0
6.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,18.0,16.472190072189928,2.0
4.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,17.0,13.946874276835599,3.0
0.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,19.0,-13.134366165435267,8.0
0.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,21.0,18.716638359364246,-25.0
0.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,23.0,37.71060589664109,-25.0
0.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,25.0,26.011902793278605,-25.0
0.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,27.0,26.01398963466659,-25.0
0.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,29.0,26.04907161077609,-25.0
2.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,12.0,-21.261033299742447,1.0
2.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,14.0,-13.068794741380264,-25.0
2.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,8.298848397523138,-25.0
10.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,18.0,3.0879004336311677,-28.0
10.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,20.0,3.1182076686045743,-28.0
10.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,22.0,-14.81310129332111,-28.0
10.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,24.0,-19.53842927443376,-31.0
10.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,26.0,-14.04656786157991,1.0
3.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,16.0,20.736187957629983,3.0
3.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,18.0,21.705013782823066,-28.0
3.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,10.711993309034233,-28.0
3.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,22.0,9.399812213708664,-29.0
3.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,24.0,9.324674130731603,-29.0
3.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,26.0,9.366115893741755,-29.0
0.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,1.0,28.0,14.355310551355949,1.0
9.0,1.0,0.0,4.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,9.0,34.45454545454545,8.0
9.0,1.0,0.0,4.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,11.0,-2.0555916070329103,4.0
9.0,1.0,0.0,4.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,13.0,-1.955021761281286,4.0
5.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,20.0,14.485523114824812,-30.0
4.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,22.0,11.383739893608034,1.0
4.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,24.0,10.109330809668373,-25.0
3.0,1.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,26.0,17.785969253614002,2.0
8.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,11.0,-2.636363636363636,13.0
8.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,13.0,-8.130594330576722,2.0
8.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,15.0,8.523054861511762,5.0
8.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,17.0,-14.23016481946275,2.0
8.0,1.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,1.254097930198185,8.0
0.0,1.0,0.0,4.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,21.0,-10.400604791532212,-25.0
9.0,1.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,20.0,-11.18181818181818,16.0
9.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,22.0,-25.892703757763694,14.0
9.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,24.0,-24.53171408293932,-29.0
9.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,26.0,-22.125015780184693,-29.0
1.0,1.0,0.0,4.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,29.0,-26.824408341054877,-32.0
1.0,1.0,0.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,31.0,-14.659999193587794,-28.0
1.0,1.0,0.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,33.0,-0.8694653657719456,-28.0
3.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,1.5734499132262263,-31.0
3.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,17.0,38.948482494015735,2.0
3.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,19.0,38.16984130646941,2.0
3.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,21.0,27.96768461093575,2.0
3.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,23.0,28.035398298915872,2.0
8.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,8.0,23.545454545454536,33.0
8.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,11.527516074561508,9.0
8.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0431452035209334,9.0
8.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,14.0,9.754221591858547,12.0
4.0,0.0,1.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,4.65240148621081,6.0
4.0,0.0,1.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,18.0,20.956517357994567,-26.0
4.0,0.0,1.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,20.0,20.872279959215952,-26.0
4.0,0.0,1.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,22.0,-9.170618485827557,-26.0
3.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,19.0,3.9991971825815,-29.0
3.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,21.0,3.0250988197875364,-32.0
1.0,1.0,0.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,23.0,9.265822606527776,1.0
9.0,1.0,0.0,3.0,12.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,18.0,1.6363636363636365,14.0
8.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,21.61934866366188,22.0
8.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,9.0,16.961862738633016,-27.0
8.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,11.0,29.127022257317467,-27.0
8.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,22.927523081267246,2.0
8.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,15.0,33.75859823528015,5.0
8.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,17.0,36.957991557895156,5.0
8.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,19.0,21.977179736131664,4.0
8.0,1.0,0.0,5.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,21.0,23.00352717876254,5.0
2.0,1.0,0.0,4.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,16.0,16.69409195674026,-29.0
2.0,1.0,0.0,4.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,18.0,2.9961541670489624,-29.0
2.0,1.0,0.0,4.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,20.0,1.2650149625605551,-29.0
9.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,22.0,19.426685033668583,1.0
9.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,24.0,17.32686660614324,1.0
2.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,11.0,17.176366415482992,20.0
2.0,1.0,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,13.0,12.670369050311557,20.0
2.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,2.0,15.0,0.8890389227211711,25.0
11.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,16.0,27.40225414070107,7.0
11.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,18.0,20.314797772926628,3.0
11.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,20.0,16.649012215165413,3.0
11.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,22.0,27.186934695362293,4.0
6.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,12.0,14.363636363636365,10.0
6.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,14.0,5.213472650852681,13.0
6.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,-8.563918474123394,14.0
6.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,18.0,-10.48324214228082,-29.0
6.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,20.0,8.705763899274508,-30.0
1.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,6.0,1.0,0.0,3.0,1.0,22.0,22.54624983561503,2.0
1.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,6.0,1.0,0.0,3.0,1.0,24.0,26.095814938591033,2.0
4.0,0.0,1.0,3.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,6.5981853375272195,5.0
4.0,0.0,1.0,3.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,17.0,7.444017322977772,5.0
4.0,0.0,1.0,3.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,19.0,10.151676470669472,5.0
4.0,0.0,1.0,3.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,21.0,10.325189829913867,7.0
4.0,0.0,1.0,4.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,23.0,-2.5428060909985573,2.0
4.0,0.0,1.0,4.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,25.0,21.18669466481629,2.0
4.0,0.0,1.0,4.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,27.0,17.140667900121866,-28.0
4.0,0.0,1.0,4.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,29.0,14.780913419225366,-29.0
6.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,18.0,8.9114305487805,8.0
6.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,20.0,7.2916487342512895,7.0
6.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,22.0,7.331899003997877,7.0
6.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,24.0,5.239183350665273,7.0
6.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,26.0,4.692415600129734,8.0
6.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,28.0,8.456956547613308,10.0
0.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0,2.0,21.0,11.55847077995132,-27.0
4.0,1.0,0.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,18.0,17.890559313703577,-26.0
4.0,1.0,0.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,13.992805479372963,-26.0
4.0,1.0,0.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,22.0,16.44444510177914,-26.0
4.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,2.0,24.0,19.05540684941389,-25.0
4.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,2.0,26.0,3.5725916926501315,-25.0
4.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,2.0,28.0,3.6823778154403977,-25.0
4.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,2.0,30.0,11.37397188140116,-25.0
4.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,2.0,32.0,17.923946051130386,-25.0
4.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,2.0,34.0,16.320029975981978,-25.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,8.0,10.181818181818178,16.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,10.0,17.27272727272727,17.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,12.0,5.6159560868091365,10.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,14.0,5.483955100293044,10.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,10.638993618145596,13.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,18.0,11.187321657338924,2.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,20.0,2.6963490991712193,3.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,22.0,5.347890538655872,-26.0
4.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,24.0,3.936012117353707,-26.0
4.0,1.0,0.0,5.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,26.0,10.64253059228343,-25.0
3.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,19.0,6.0139719037645225,9.0
2.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,20.0,-13.622551823620467,7.0
2.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,22.0,-13.091418464181697,7.0
2.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,24.0,-13.069342905095901,5.0
2.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,26.0,-12.779004108147236,5.0
2.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,28.0,35.851598324171,6.0
8.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,13.0,-4.884228373317582,-32.0
8.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,15.0,-19.91892839138321,-32.0
8.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,17.0,-19.85034222659984,-32.0
8.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,19.0,-8.927742500281738,-29.0
8.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,21.0,-29.144382018803324,-29.0
8.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,23.0,-17.90341090894536,-29.0
1.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,11.72062608357443,2.0
1.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,17.0,-3.392972317680915,-34.0
7.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,16.0,23.257010449412324,-27.0
2.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,15.0,-1.7771801555749174,-31.0
2.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,17.0,-1.4478111249774044,-31.0
2.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,-1.055429001327682,-29.0
4.0,1.0,0.0,4.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,18.0,10.288193922746908,-27.0
4.0,1.0,0.0,5.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,20.0,15.214912927494366,3.0
1.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,23.0,-8.405594889805139,3.0
1.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,25.0,-12.991228108058536,-25.0
1.0,1.0,0.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,27.0,3.769345249168687,-28.0
3.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,28.0,16.037359749834508,-27.0
3.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,30.0,10.190129085094974,-30.0
6.0,1.0,0.0,3.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,17.0,-8.895496115750916,-31.0
6.0,1.0,0.0,3.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,19.0,-28.07560499541608,-30.0
6.0,1.0,0.0,3.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,21.0,-5.2079014860587165,-30.0
6.0,1.0,0.0,3.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,23.0,-34.42612420803071,-34.0
6.0,1.0,0.0,3.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,25.0,-15.952129210036835,-31.0
4.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,21.0,2.7887165671366527,-34.0
4.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,23.0,10.066335315040881,-32.0
4.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,25.0,2.104035688748479,-29.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,27.0,18.70574695931207,-27.0
0.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,29.0,19.249190381979414,-27.0
0.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,16.0,9.73321554966535,2.0
0.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,18.0,9.771924206779657,2.0
0.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,9.138539186195487,2.0
