rankOfMeld1,isRun1,isRank1,length1,rankOfMeld2,isRun2,isRank2,length2,rankOfMeld3,isRun3,isRank3,length3,selfDeadwoodPoints,numTurn,multiOppScore,finalScore
0.9166666666666666,0.0,1.0,0.8,0.08333333333333333,1.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.3409090909090909,0.7591679401972924,0.07042253521126761
0.9166666666666666,0.0,1.0,0.8,0.08333333333333333,1.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.38636363636363635,0.7594826893407304,0.07042253521126761
0.9166666666666666,0.0,1.0,0.8,0.08333333333333333,1.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.4318181818181818,0.5883474631067561,0.07042253521126761
0.9166666666666666,0.0,1.0,0.8,0.08333333333333333,1.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.4772727272727273,0.16166676520616666,0.07042253521126761
0.08333333333333333,1.0,0.0,0.8,0.9166666666666666,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.5,0.5227272727272727,0.5462896952490108,0.14084507042253522
0.08333333333333333,1.0,0.0,0.8,0.9166666666666666,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.5,0.5681818181818182,0.17099132429084216,0.14084507042253522
0.08333333333333333,1.0,0.0,0.8,0.9166666666666666,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.5,0.6136363636363636,0.1694101531539099,0.14084507042253522
0.08333333333333333,1.0,0.0,0.8,0.9166666666666666,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.5,0.6590909090909091,0.17035605985470745,0.14084507042253522
0.5833333333333334,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5909090909090909,0.6068496981145265,0.09859154929577464
0.5833333333333334,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6363636363636364,0.8369420946121351,0.5070422535211268
0.5833333333333334,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6818181818181818,0.6463196552141164,0.08450704225352113
0.5833333333333334,1.0,0.0,1.2,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.2,0.7272727272727273,0.7819852446811639,0.5211267605633803
0.5833333333333334,1.0,0.0,1.2,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.2,0.7727272727272727,0.6774342540273524,0.11267605633802817
0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.22727272727272727,0.5941561325932608,0.6901408450704225
0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.2727272727272727,0.5947586576117093,0.6901408450704225
0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.3181818181818182,0.5951634967313383,0.6901408450704225
0.5833333333333334,1.0,0.0,0.6,0.8333333333333334,1.0,0.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.2,0.36363636363636365,0.5591977101316823,0.7323943661971831
0.5833333333333334,1.0,0.0,1.2,0.3333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.1,0.4090909090909091,0.5881009131133338,0.676056338028169
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.09090909090909091,0.8585344728810734,0.9295774647887324
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.13636363636363635,0.831296739430272,0.9295774647887324
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.18181818181818182,0.7170409489930083,0.704225352112676
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.22727272727272727,0.7384890402879809,0.704225352112676
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.2727272727272727,0.8532989171160303,0.5774647887323944
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.3181818181818182,0.4599644653103566,0.5774647887323944
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.2,0.36363636363636365,0.2820373225834961,0.14084507042253522
0.8333333333333334,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.1,0.4090909090909091,0.5604552916151331,0.5070422535211268
0.0,1.0,0.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.4,0.29545454545454547,0.7591520200908474,0.5352112676056338
0.0,1.0,0.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.4,0.3409090909090909,0.854498999081544,0.5352112676056338
0.0,1.0,0.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.6,0.38636363636363635,0.8220070247645521,0.5070422535211268
0.0,1.0,0.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.6,0.4318181818181818,0.7597244818472776,0.5070422535211268
0.0,1.0,0.0,0.6,0.3333333333333333,1.0,0.0,0.6,0.3333333333333333,1.0,0.0,0.6,0.5,0.4772727272727273,0.6421829392250162,0.5211267605633803
0.0,1.0,0.0,0.6,0.3333333333333333,1.0,0.0,0.6,0.3333333333333333,1.0,0.0,0.6,0.5,0.5227272727272727,1.07987196922533,0.08450704225352113
0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.3181818181818182,0.7250694922585498,0.5774647887323944
0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.45454545454545453,0.07662043535003002,0.5070422535211268
0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.5,0.06481653452837766,0.11267605633802817
0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.5454545454545454,0.0648490159505815,0.11267605633802817
0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.5909090909090909,0.47165289596596255,0.5211267605633803
0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.6363636363636364,0.4812918451766685,0.5352112676056338
0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.6818181818181818,0.7363039639887059,0.5070422535211268
0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.7272727272727273,0.7639180270233689,0.5070422535211268
0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.7727272727272727,0.5535859605461727,0.5070422535211268
0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.8181818181818182,0.5307248714747737,0.14084507042253522
0.16666666666666666,1.0,0.0,0.6,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.36363636363636365,0.6507517930585291,0.028169014084507043
0.16666666666666666,1.0,0.0,0.6,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.4090909090909091,0.652476391966857,0.028169014084507043
0.16666666666666666,1.0,0.0,0.6,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.45454545454545453,0.22259038891799518,0.028169014084507043
0.0,1.0,0.0,1.0,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.5,0.6294234286884278,0.09859154929577464
0.0,1.0,0.0,1.0,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.5454545454545454,0.7177290835350233,0.09859154929577464
0.3333333333333333,0.0,1.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.4772727272727273,0.387837674409984,0.5492957746478874
0.3333333333333333,0.0,1.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.5227272727272727,0.7110327554984528,0.14084507042253522
0.3333333333333333,0.0,1.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.5681818181818182,0.7178163901471611,0.14084507042253522
0.3333333333333333,0.0,1.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6136363636363636,0.6359758707690785,0.08450704225352113
0.3333333333333333,0.0,1.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6590909090909091,0.6361670450929566,0.08450704225352113
0.3333333333333333,0.0,1.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.7045454545454546,0.2336899456363426,0.04225352112676056
0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.8,0.11363636363636363,0.5863736531282948,0.8873239436619719
0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.3,0.1590909090909091,0.730268874648117,0.6056338028169014
0.25,1.0,0.0,1.2,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.1,0.20454545454545456,0.7145490670276109,0.6338028169014085
0.25,1.0,0.0,1.2,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.1,0.25,0.7778788560178463,0.5915492957746479
0.25,1.0,0.0,1.2,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.1,0.29545454545454547,0.7779184590042376,0.5915492957746479
0.25,1.0,0.0,0.6,0.5,1.0,0.0,0.6,1.0,0.0,1.0,0.6,0.1,0.3409090909090909,0.7779607246914192,0.5915492957746479
0.25,1.0,0.0,1.2,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.1,0.38636363636363635,0.7780059329577791,0.5915492957746479
0.6666666666666666,1.0,0.0,1.0,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.6363636363636364,0.36564548521053,0.5352112676056338
0.6666666666666666,1.0,0.0,1.0,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.6818181818181818,0.1428013447154247,0.09859154929577464
0.6666666666666666,1.0,0.0,1.0,0.08333333333333333,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.2,0.7272727272727273,0.6716291809759054,0.14084507042253522
0.4166666666666667,1.0,0.0,0.6,0.25,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6136363636363636,0.3658544417233358,0.14084507042253522
0.4166666666666667,1.0,0.0,0.6,0.08333333333333333,0.0,1.0,0.6,0.25,0.0,1.0,0.6,0.1,0.6590909090909091,0.5847757629519438,0.14084507042253522
0.16666666666666666,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.1,0.2727272727272727,0.9111123506995745,0.6338028169014085
0.16666666666666666,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.1,0.3181818181818182,0.7151546590994213,0.6338028169014085
0.16666666666666666,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.1,0.36363636363636365,0.7151546590994213,0.6338028169014085
0.16666666666666666,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.1,0.4090909090909091,0.6183370440643826,0.6338028169014085
0.16666666666666666,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.38636363636363635,0.7828802577885129,0.04225352112676056
0.08333333333333333,1.0,0.0,0.6,0.5,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.4318181818181818,0.6018025561194588,0.08450704225352113
0.08333333333333333,1.0,0.0,0.6,0.5,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.4772727272727273,0.6032411108047678,0.08450704225352113
0.08333333333333333,1.0,0.0,0.6,0.5,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.5227272727272727,0.6054383184158398,0.08450704225352113
0.5,0.0,1.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.5681818181818182,0.5933527039316798,0.09859154929577464
0.5,0.0,1.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.6136363636363636,0.8025755011291226,0.09859154929577464
0.5,0.0,1.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.6590909090909091,0.7025004317627396,0.09859154929577464
0.5,0.0,1.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.7045454545454546,0.5113687169543699,0.11267605633802817
0.5,0.0,1.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.75,0.5027966133017782,0.11267605633802817
0.16666666666666666,0.0,1.0,0.8,0.5,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.2,0.7954545454545454,0.6442994332664488,0.5211267605633803
0.0,1.0,0.0,1.0,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.3,0.3181818181818182,0.8539369388202869,0.1267605633802817
0.16666666666666666,1.0,0.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.08333333333333333,0.0,1.0,0.6,0.1,0.36363636363636365,0.9159001232577382,0.5774647887323944
0.16666666666666666,1.0,0.0,0.6,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.8,0.38636363636363635,0.6011473897801493,0.1267605633802817
0.16666666666666666,1.0,0.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.4318181818181818,0.6651190526506194,0.5352112676056338
0.4166666666666667,0.0,1.0,0.8,0.16666666666666666,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.4772727272727273,0.8319248361926949,0.5352112676056338
0.4166666666666667,0.0,1.0,0.8,0.16666666666666666,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.5227272727272727,0.666748303079138,0.5352112676056338
0.4166666666666667,0.0,1.0,0.8,0.16666666666666666,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.5681818181818182,0.8973488586437145,0.11267605633802817
0.16666666666666666,1.0,0.0,0.8,0.4166666666666667,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6136363636363636,0.9254531958527064,0.11267605633802817
0.25,1.0,0.0,0.6,0.25,0.0,1.0,0.6,0.0,0.0,1.0,0.6,0.5,0.22727272727272727,1.1491646575323533,0.9859154929577465
0.25,1.0,0.0,0.6,0.25,0.0,1.0,0.6,0.0,0.0,1.0,0.6,0.5,0.2727272727272727,1.033041581028559,0.6338028169014085
0.25,1.0,0.0,0.6,0.25,0.0,1.0,0.6,0.0,0.0,1.0,0.6,0.5,0.3181818181818182,0.879178504661031,0.5352112676056338
0.4166666666666667,1.0,0.0,0.6,0.0,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.4,0.38636363636363635,0.6327791332120932,0.5774647887323944
0.4166666666666667,1.0,0.0,0.6,0.0,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.4,0.4318181818181818,0.6673741293493408,0.5211267605633803
0.4166666666666667,1.0,0.0,0.6,0.0,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.4,0.4772727272727273,1.0737495540682964,0.14084507042253522
0.75,1.0,0.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.3181818181818182,0.6951131425058735,0.5774647887323944
0.75,1.0,0.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.36363636363636365,0.637946816580606,0.5774647887323944
0.75,1.0,0.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.4090909090909091,0.6391399244819901,0.5774647887323944
0.75,1.0,0.0,0.8,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.45454545454545453,0.36887568668929455,0.09859154929577464
0.3333333333333333,1.0,0.0,0.6,0.75,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.3409090909090909,0.359436446206695,0.07042253521126761
0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.6666666666666666,0.0,1.0,0.6,0.2,0.22727272727272727,0.7717786784113593,0.7183098591549296
0.4166666666666667,0.0,1.0,0.6,0.5,0.0,1.0,0.6,0.6666666666666666,0.0,1.0,0.6,0.2,0.2727272727272727,0.7297909033782307,0.7183098591549296
0.3333333333333333,1.0,0.0,0.6,0.0,0.0,1.0,0.6,0.08333333333333333,1.0,0.0,0.6,0.2,0.6818181818181818,0.6347116189160255,0.5211267605633803
0.3333333333333333,1.0,0.0,0.6,0.0,0.0,1.0,0.6,0.08333333333333333,1.0,0.0,0.6,0.2,0.7272727272727273,0.618300782793907,0.5352112676056338
0.3333333333333333,1.0,0.0,0.6,0.0,0.0,1.0,0.6,0.08333333333333333,1.0,0.0,0.6,0.2,0.7727272727272727,0.6258633087743124,0.5352112676056338
0.08333333333333333,1.0,0.0,0.6,0.08333333333333333,0.0,1.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.1,0.36363636363636365,0.8038097789908475,0.5070422535211268
0.08333333333333333,1.0,0.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.0,1.0,0.0,0.6,0.2,0.4090909090909091,0.7878331356634466,0.14084507042253522
0.08333333333333333,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.1,0.45454545454545453,0.6375576822121793,0.5070422535211268
0.08333333333333333,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.1,0.5,0.6190199706126656,0.5070422535211268
0.08333333333333333,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.1,0.5454545454545454,0.34779322046921257,0.5070422535211268
0.08333333333333333,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.1,0.5909090909090909,0.4592550850869493,0.5070422535211268
0.08333333333333333,0.0,1.0,0.6,0.16666666666666666,0.0,1.0,0.6,0.3333333333333333,0.0,1.0,0.6,0.1,0.6363636363636364,0.4649589435057318,0.5070422535211268
0.5833333333333334,1.0,0.0,0.8,0.25,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.9,0.29545454545454547,0.8007954280209697,0.8028169014084507
0.5833333333333334,1.0,0.0,0.8,0.16666666666666666,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9,0.3409090909090909,0.644029274740847,0.8028169014084507
0.5833333333333334,1.0,0.0,0.8,0.08333333333333333,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.38636363636363635,0.25356542999683784,0.7183098591549296
0.5833333333333334,1.0,0.0,0.8,0.08333333333333333,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.4318181818181818,0.5855467470453614,0.647887323943662
0.5833333333333334,1.0,0.0,0.8,0.08333333333333333,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.4772727272727273,0.11111877900931272,0.11267605633802817
0.08333333333333333,1.0,0.0,1.0,0.5833333333333334,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.5227272727272727,0.4266152711154969,0.5211267605633803
0.08333333333333333,1.0,0.0,1.0,0.5833333333333334,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.5681818181818182,0.5487881975850587,0.5211267605633803
0.08333333333333333,1.0,0.0,1.0,0.5833333333333334,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.6136363636363636,0.5470215130100128,0.5211267605633803
0.08333333333333333,1.0,0.0,1.0,0.5833333333333334,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.6590909090909091,0.5476295197216163,0.5211267605633803
0.08333333333333333,1.0,0.0,1.0,0.5833333333333334,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.7045454545454546,0.5558123101886537,0.5070422535211268
0.08333333333333333,1.0,0.0,1.0,0.5833333333333334,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.75,0.5801410081963841,0.5070422535211268
0.08333333333333333,0.0,1.0,0.8,0.8333333333333334,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.6590909090909091,0.300038178697071,0.5070422535211268
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.4,0.22727272727272727,0.909660812243277,0.9577464788732394
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.4,0.2727272727272727,0.6205758777275553,0.7323943661971831
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.3,0.3181818181818182,0.6971364263486252,0.7323943661971831
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.3,0.36363636363636365,0.46952075625071765,0.6901408450704225
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.3,0.4090909090909091,0.6492419192449835,0.6056338028169014
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.3,0.45454545454545453,0.5119675747528801,0.5492957746478874
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.3,0.5,0.5125433952434424,0.5492957746478874
0.0,0.0,1.0,0.6,0.5833333333333334,0.0,1.0,0.6,0.75,0.0,1.0,0.6,0.3,0.5454545454545454,0.5131823666769016,0.5492957746478874
