ID,p31,p32,p33,p34,p35,p36,winRate
42,0.0,0.0,0.0,0.4,0.4,0.2,0.6654
43,0.0,0.0,0.0,0.4,0.5,0.1,0.6574
44,0.0,0.0,0.0,0.4,0.6,0.0,0.6738
45,0.0,0.0,0.0,0.5,0.0,0.5,0.6364
46,0.0,0.0,0.0,0.5,0.1,0.4,0.6409999999999999
47,0.0,0.0,0.0,0.5,0.2,0.3,0.6448
48,0.0,0.0,0.0,0.5,0.3,0.2,0.6372
49,0.0,0.0,0.0,0.5,0.4,0.1,0.6372
50,0.0,0.0,0.0,0.5,0.5,0.0,0.6482
51,0.0,0.0,0.0,0.6,0.0,0.4,0.595
52,0.0,0.0,0.0,0.6,0.1,0.3,0.5746
53,0.0,0.0,0.0,0.6,0.2,0.2,0.59
54,0.0,0.0,0.0,0.6,0.3,0.1,0.5894
55,0.0,0.0,0.0,0.6,0.4,0.0,0.593
56,0.0,0.0,0.0,0.7,0.0,0.3,0.5078
57,0.0,0.0,0.0,0.7,0.1,0.2,0.4996
58,0.0,0.0,0.0,0.7,0.2,0.1,0.5154
59,0.0,0.0,0.0,0.7,0.3,0.0,0.5152
60,0.0,0.0,0.0,0.8,0.0,0.2,0.44799999999999995
61,0.0,0.0,0.0,0.8,0.1,0.1,0.4422
62,0.0,0.0,0.0,0.8,0.2,0.0,0.4516
63,0.0,0.0,0.0,0.9,0.0,0.1,0.3946
64,0.0,0.0,0.0,0.9,0.1,0.0,0.396
65,0.0,0.0,0.0,1.0,0.0,0.0,0.2346
66,0.0,0.0,0.1,0.0,0.0,0.9,0.6732
67,0.0,0.0,0.1,0.0,0.1,0.8,0.6664
68,0.0,0.0,0.1,0.0,0.2,0.7,0.6592
69,0.0,0.0,0.1,0.0,0.3,0.6,0.6548
70,0.0,0.0,0.1,0.0,0.4,0.5,0.6594
71,0.0,0.0,0.1,0.0,0.5,0.4,0.68
72,0.0,0.0,0.1,0.0,0.6,0.3,0.6744
73,0.0,0.0,0.1,0.0,0.7,0.2,0.6722
74,0.0,0.0,0.1,0.0,0.8,0.1,0.672
75,0.0,0.0,0.1,0.0,0.9,0.0,0.6754
76,0.0,0.0,0.1,0.1,0.0,0.8,0.7184
77,0.0,0.0,0.1,0.1,0.1,0.7,0.711
78,0.0,0.0,0.1,0.1,0.2,0.6,0.7082
79,0.0,0.0,0.1,0.1,0.3,0.5,0.7244
80,0.0,0.0,0.1,0.1,0.4,0.4,0.715
81,0.0,0.0,0.1,0.1,0.5,0.3,0.7174
82,0.0,0.0,0.1,0.1,0.6,0.2,0.716
83,0.0,0.0,0.1,0.1,0.7,0.1,0.706
84,0.0,0.0,0.1,0.1,0.8,0.0,0.7132
85,0.0,0.0,0.1,0.2,0.0,0.7,0.7056
86,0.0,0.0,0.1,0.2,0.1,0.6,0.7184
87,0.0,0.0,0.1,0.2,0.2,0.5,0.7106
88,0.0,0.0,0.1,0.2,0.3,0.4,0.7028
89,0.0,0.0,0.1,0.2,0.4,0.3,0.708
90,0.0,0.0,0.1,0.2,0.5,0.2,0.7106
91,0.0,0.0,0.1,0.2,0.6,0.1,0.6968
92,0.0,0.0,0.1,0.2,0.7,0.0,0.71
93,0.0,0.0,0.1,0.3,0.0,0.6,0.7024
94,0.0,0.0,0.1,0.3,0.1,0.5,0.7046
95,0.0,0.0,0.1,0.3,0.2,0.4,0.6946
96,0.0,0.0,0.1,0.3,0.3,0.3,0.7032
97,0.0,0.0,0.1,0.3,0.4,0.2,0.6984
98,0.0,0.0,0.1,0.3,0.5,0.1,0.7012
99,0.0,0.0,0.1,0.3,0.6,0.0,0.7078
100,0.0,0.0,0.1,0.4,0.0,0.5,0.6778
101,0.0,0.0,0.1,0.4,0.1,0.4,0.6786
102,0.0,0.0,0.1,0.4,0.2,0.3,0.6836
103,0.0,0.0,0.1,0.4,0.3,0.2,0.6818
104,0.0,0.0,0.1,0.4,0.4,0.1,0.6802
105,0.0,0.0,0.1,0.4,0.5,0.0,0.6744
106,0.0,0.0,0.1,0.5,0.0,0.4,0.6459999999999999
107,0.0,0.0,0.1,0.5,0.1,0.3,0.6406
108,0.0,0.0,0.1,0.5,0.2,0.2,0.653
109,0.0,0.0,0.1,0.5,0.3,0.1,0.6434
110,0.0,0.0,0.1,0.5,0.4,0.0,0.639
111,0.0,0.0,0.1,0.6,0.0,0.3,0.5604
112,0.0,0.0,0.1,0.6,0.1,0.2,0.5588
113,0.0,0.0,0.1,0.6,0.2,0.1,0.568
114,0.0,0.0,0.1,0.6,0.3,0.0,0.5696
115,0.0,0.0,0.1,0.7,0.0,0.2,0.5062
116,0.0,0.0,0.1,0.7,0.1,0.1,0.502
117,0.0,0.0,0.1,0.7,0.2,0.0,0.502
118,0.0,0.0,0.1,0.8,0.0,0.1,0.4212
119,0.0,0.0,0.1,0.8,0.1,0.0,0.4134
120,0.0,0.0,0.1,0.9,0.0,0.0,0.2604
121,0.0,0.0,0.2,0.0,0.0,0.8,0.6722
122,0.0,0.0,0.2,0.0,0.1,0.7,0.6528
123,0.0,0.0,0.2,0.0,0.2,0.6,0.6629999999999999
124,0.0,0.0,0.2,0.0,0.3,0.5,0.6652
125,0.0,0.0,0.2,0.0,0.4,0.4,0.6564
126,0.0,0.0,0.2,0.0,0.5,0.3,0.6484
127,0.0,0.0,0.2,0.0,0.6,0.2,0.6642
128,0.0,0.0,0.2,0.0,0.7,0.1,0.6634
129,0.0,0.0,0.2,0.0,0.8,0.0,0.6546
130,0.0,0.0,0.2,0.1,0.0,0.7,0.7094
131,0.0,0.0,0.2,0.1,0.1,0.6,0.703
132,0.0,0.0,0.2,0.1,0.2,0.5,0.693
133,0.0,0.0,0.2,0.1,0.3,0.4,0.6936
134,0.0,0.0,0.2,0.1,0.4,0.3,0.7082
135,0.0,0.0,0.2,0.1,0.5,0.2,0.6884
136,0.0,0.0,0.2,0.1,0.6,0.1,0.7004
137,0.0,0.0,0.2,0.1,0.7,0.0,0.7006
138,0.0,0.0,0.2,0.2,0.0,0.6,0.6936
139,0.0,0.0,0.2,0.2,0.1,0.5,0.6998
140,0.0,0.0,0.2,0.2,0.2,0.4,0.693
141,0.0,0.0,0.2,0.2,0.3,0.3,0.6912
142,0.0,0.0,0.2,0.2,0.4,0.2,0.7014
143,0.0,0.0,0.2,0.2,0.5,0.1,0.6934
144,0.0,0.0,0.2,0.2,0.6,0.0,0.7054
145,0.0,0.0,0.2,0.3,0.0,0.5,0.6940000000000001
146,0.0,0.0,0.2,0.3,0.1,0.4,0.6890000000000001
147,0.0,0.0,0.2,0.3,0.2,0.3,0.687
148,0.0,0.0,0.2,0.3,0.3,0.2,0.6928
149,0.0,0.0,0.2,0.3,0.4,0.1,0.6964
150,0.0,0.0,0.2,0.3,0.5,0.0,0.6946
151,0.0,0.0,0.2,0.4,0.0,0.4,0.6608
152,0.0,0.0,0.2,0.4,0.1,0.3,0.659
153,0.0,0.0,0.2,0.4,0.2,0.2,0.6626
154,0.0,0.0,0.2,0.4,0.3,0.1,0.6508
155,0.0,0.0,0.2,0.4,0.4,0.0,0.647
156,0.0,0.0,0.2,0.5,0.0,0.3,0.6026
157,0.0,0.0,0.2,0.5,0.1,0.2,0.6086
158,0.0,0.0,0.2,0.5,0.2,0.1,0.6032
159,0.0,0.0,0.2,0.5,0.3,0.0,0.605
160,0.0,0.0,0.2,0.6,0.0,0.2,0.5342
161,0.0,0.0,0.2,0.6,0.1,0.1,0.547
162,0.0,0.0,0.2,0.6,0.2,0.0,0.5378
163,0.0,0.0,0.2,0.7,0.0,0.1,0.465
164,0.0,0.0,0.2,0.7,0.1,0.0,0.473
165,0.0,0.0,0.2,0.8,0.0,0.0,0.2562
166,0.0,0.0,0.3,0.0,0.0,0.7,0.6428
167,0.0,0.0,0.3,0.0,0.1,0.6,0.6558
168,0.0,0.0,0.3,0.0,0.2,0.5,0.648
169,0.0,0.0,0.3,0.0,0.3,0.4,0.6656
170,0.0,0.0,0.3,0.0,0.4,0.3,0.6518
171,0.0,0.0,0.3,0.0,0.5,0.2,0.6559999999999999
172,0.0,0.0,0.3,0.0,0.6,0.1,0.6629999999999999
173,0.0,0.0,0.3,0.0,0.7,0.0,0.6566
174,0.0,0.0,0.3,0.1,0.0,0.6,0.6992
175,0.0,0.0,0.3,0.1,0.1,0.5,0.693
176,0.0,0.0,0.3,0.1,0.2,0.4,0.6990000000000001
177,0.0,0.0,0.3,0.1,0.3,0.3,0.6926
178,0.0,0.0,0.3,0.1,0.4,0.2,0.6990000000000001
179,0.0,0.0,0.3,0.1,0.5,0.1,0.7028
180,0.0,0.0,0.3,0.1,0.6,0.0,0.7014
181,0.0,0.0,0.3,0.2,0.0,0.5,0.6759999999999999
182,0.0,0.0,0.3,0.2,0.1,0.4,0.6792
183,0.0,0.0,0.3,0.2,0.2,0.3,0.6990000000000001
184,0.0,0.0,0.3,0.2,0.3,0.2,0.691
185,0.0,0.0,0.3,0.2,0.4,0.1,0.6804
186,0.0,0.0,0.3,0.2,0.5,0.0,0.6896
187,0.0,0.0,0.3,0.3,0.0,0.4,0.6692
188,0.0,0.0,0.3,0.3,0.1,0.3,0.6482
189,0.0,0.0,0.3,0.3,0.2,0.2,0.648
190,0.0,0.0,0.3,0.3,0.3,0.1,0.6622
191,0.0,0.0,0.3,0.3,0.4,0.0,0.6622
192,0.0,0.0,0.3,0.4,0.0,0.3,0.6084
193,0.0,0.0,0.3,0.4,0.1,0.2,0.6006
194,0.0,0.0,0.3,0.4,0.2,0.1,0.6008
195,0.0,0.0,0.3,0.4,0.3,0.0,0.6018
196,0.0,0.0,0.3,0.5,0.0,0.2,0.5368
197,0.0,0.0,0.3,0.5,0.1,0.1,0.534
198,0.0,0.0,0.3,0.5,0.2,0.0,0.5442
199,0.0,0.0,0.3,0.6,0.0,0.1,0.4588
200,0.0,0.0,0.3,0.6,0.1,0.0,0.4648
201,0.0,0.0,0.3,0.7,0.0,0.0,0.259
202,0.0,0.0,0.4,0.0,0.0,0.6,0.6456
203,0.0,0.0,0.4,0.0,0.1,0.5,0.6552
204,0.0,0.0,0.4,0.0,0.2,0.4,0.6498
205,0.0,0.0,0.4,0.0,0.3,0.3,0.6494
206,0.0,0.0,0.4,0.0,0.4,0.2,0.6524
207,0.0,0.0,0.4,0.0,0.5,0.1,0.6614
208,0.0,0.0,0.4,0.0,0.6,0.0,0.6504
209,0.0,0.0,0.4,0.1,0.0,0.5,0.7018
210,0.0,0.0,0.4,0.1,0.1,0.4,0.6928
211,0.0,0.0,0.4,0.1,0.2,0.3,0.6838
212,0.0,0.0,0.4,0.1,0.3,0.2,0.6988
213,0.0,0.0,0.4,0.1,0.4,0.1,0.6874
214,0.0,0.0,0.4,0.1,0.5,0.0,0.6934
215,0.0,0.0,0.4,0.2,0.0,0.4,0.6702
216,0.0,0.0,0.4,0.2,0.1,0.3,0.6776
217,0.0,0.0,0.4,0.2,0.2,0.2,0.6759999999999999
218,0.0,0.0,0.4,0.2,0.3,0.1,0.6872
219,0.0,0.0,0.4,0.2,0.4,0.0,0.6882
220,0.0,0.0,0.4,0.3,0.0,0.3,0.6266
221,0.0,0.0,0.4,0.3,0.1,0.2,0.6216
222,0.0,0.0,0.4,0.3,0.2,0.1,0.6304
223,0.0,0.0,0.4,0.3,0.3,0.0,0.638
224,0.0,0.0,0.4,0.4,0.0,0.2,0.5398
225,0.0,0.0,0.4,0.4,0.1,0.1,0.5308
226,0.0,0.0,0.4,0.4,0.2,0.0,0.5388
227,0.0,0.0,0.4,0.5,0.0,0.1,0.4404
228,0.0,0.0,0.4,0.5,0.1,0.0,0.4378
229,0.0,0.0,0.4,0.6,0.0,0.0,0.23399999999999999
230,0.0,0.0,0.5,0.0,0.0,0.5,0.6459999999999999
231,0.0,0.0,0.5,0.0,0.1,0.4,0.6616
232,0.0,0.0,0.5,0.0,0.2,0.3,0.647
233,0.0,0.0,0.5,0.0,0.3,0.2,0.6424
234,0.0,0.0,0.5,0.0,0.4,0.1,0.648
235,0.0,0.0,0.5,0.0,0.5,0.0,0.64
236,0.0,0.0,0.5,0.1,0.0,0.4,0.677
237,0.0,0.0,0.5,0.1,0.1,0.3,0.6882
238,0.0,0.0,0.5,0.1,0.2,0.2,0.6826
239,0.0,0.0,0.5,0.1,0.3,0.1,0.693
240,0.0,0.0,0.5,0.1,0.4,0.0,0.6854
241,0.0,0.0,0.5,0.2,0.0,0.3,0.6472
242,0.0,0.0,0.5,0.2,0.1,0.2,0.649
243,0.0,0.0,0.5,0.2,0.2,0.1,0.6314
244,0.0,0.0,0.5,0.2,0.3,0.0,0.644
245,0.0,0.0,0.5,0.3,0.0,0.2,0.58
246,0.0,0.0,0.5,0.3,0.1,0.1,0.5786
247,0.0,0.0,0.5,0.3,0.2,0.0,0.5932
248,0.0,0.0,0.5,0.4,0.0,0.1,0.45799999999999996
249,0.0,0.0,0.5,0.4,0.1,0.0,0.4636
250,0.0,0.0,0.5,0.5,0.0,0.0,0.2274
251,0.0,0.0,0.6,0.0,0.0,0.4,0.6396
252,0.0,0.0,0.6,0.0,0.1,0.3,0.63
253,0.0,0.0,0.6,0.0,0.2,0.2,0.6422
254,0.0,0.0,0.6,0.0,0.3,0.1,0.6548
255,0.0,0.0,0.6,0.0,0.4,0.0,0.6512
256,0.0,0.0,0.6,0.1,0.0,0.3,0.675
257,0.0,0.0,0.6,0.1,0.1,0.2,0.6859999999999999
258,0.0,0.0,0.6,0.1,0.2,0.1,0.684
259,0.0,0.0,0.6,0.1,0.3,0.0,0.687
260,0.0,0.0,0.6,0.2,0.0,0.2,0.627
261,0.0,0.0,0.6,0.2,0.1,0.1,0.624
262,0.0,0.0,0.6,0.2,0.2,0.0,0.6186
263,0.0,0.0,0.6,0.3,0.0,0.1,0.4902
264,0.0,0.0,0.6,0.3,0.1,0.0,0.5032
265,0.0,0.0,0.6,0.4,0.0,0.0,0.2256
266,0.0,0.0,0.7,0.0,0.0,0.3,0.6326
267,0.0,0.0,0.7,0.0,0.1,0.2,0.6386
268,0.0,0.0,0.7,0.0,0.2,0.1,0.6354
269,0.0,0.0,0.7,0.0,0.3,0.0,0.6476
270,0.0,0.0,0.7,0.1,0.0,0.2,0.6709999999999999
271,0.0,0.0,0.7,0.1,0.1,0.1,0.6632
272,0.0,0.0,0.7,0.1,0.2,0.0,0.6659999999999999
273,0.0,0.0,0.7,0.2,0.0,0.1,0.5212
274,0.0,0.0,0.7,0.2,0.1,0.0,0.5376
275,0.0,0.0,0.7,0.3,0.0,0.0,0.2266
276,0.0,0.0,0.8,0.0,0.0,0.2,0.6554
277,0.0,0.0,0.8,0.0,0.1,0.1,0.6334
278,0.0,0.0,0.8,0.0,0.2,0.0,0.6428
279,0.0,0.0,0.8,0.1,0.0,0.1,0.6252
280,0.0,0.0,0.8,0.1,0.1,0.0,0.6096
281,0.0,0.0,0.8,0.2,0.0,0.0,0.2406
282,0.0,0.0,0.9,0.0,0.0,0.1,0.6388
283,0.0,0.0,0.9,0.0,0.1,0.0,0.6459999999999999
284,0.0,0.0,0.9,0.1,0.0,0.0,0.2422
285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
286,0.0,0.1,0.0,0.0,0.0,0.9,0.6648
287,0.0,0.1,0.0,0.0,0.1,0.8,0.6748
288,0.0,0.1,0.0,0.0,0.2,0.7,0.6708
289,0.0,0.1,0.0,0.0,0.3,0.6,0.6758
290,0.0,0.1,0.0,0.0,0.4,0.5,0.6859999999999999
291,0.0,0.1,0.0,0.0,0.5,0.4,0.669
292,0.0,0.1,0.0,0.0,0.6,0.3,0.6734
293,0.0,0.1,0.0,0.0,0.7,0.2,0.6759999999999999
294,0.0,0.1,0.0,0.0,0.8,0.1,0.6762
295,0.0,0.1,0.0,0.0,0.9,0.0,0.6726
296,0.0,0.1,0.0,0.1,0.0,0.8,0.7216
297,0.0,0.1,0.0,0.1,0.1,0.7,0.7226
298,0.0,0.1,0.0,0.1,0.2,0.6,0.7296
299,0.0,0.1,0.0,0.1,0.3,0.5,0.7108
300,0.0,0.1,0.0,0.1,0.4,0.4,0.7098
301,0.0,0.1,0.0,0.1,0.5,0.3,0.7192
302,0.0,0.1,0.0,0.1,0.6,0.2,0.7206
303,0.0,0.1,0.0,0.1,0.7,0.1,0.6992
304,0.0,0.1,0.0,0.1,0.8,0.0,0.7164
305,0.0,0.1,0.0,0.2,0.0,0.7,0.7168
306,0.0,0.1,0.0,0.2,0.1,0.6,0.7096
307,0.0,0.1,0.0,0.2,0.2,0.5,0.7262
308,0.0,0.1,0.0,0.2,0.3,0.4,0.7124
309,0.0,0.1,0.0,0.2,0.4,0.3,0.7052
310,0.0,0.1,0.0,0.2,0.5,0.2,0.7082
311,0.0,0.1,0.0,0.2,0.6,0.1,0.7174
312,0.0,0.1,0.0,0.2,0.7,0.0,0.7168
313,0.0,0.1,0.0,0.3,0.0,0.6,0.7032
314,0.0,0.1,0.0,0.3,0.1,0.5,0.705
315,0.0,0.1,0.0,0.3,0.2,0.4,0.7066
316,0.0,0.1,0.0,0.3,0.3,0.3,0.7002
317,0.0,0.1,0.0,0.3,0.4,0.2,0.6988
318,0.0,0.1,0.0,0.3,0.5,0.1,0.7066
319,0.0,0.1,0.0,0.3,0.6,0.0,0.7026
320,0.0,0.1,0.0,0.4,0.0,0.5,0.6596
321,0.0,0.1,0.0,0.4,0.1,0.4,0.6779999999999999
322,0.0,0.1,0.0,0.4,0.2,0.3,0.6618
323,0.0,0.1,0.0,0.4,0.3,0.2,0.6764
324,0.0,0.1,0.0,0.4,0.4,0.1,0.6704
325,0.0,0.1,0.0,0.4,0.5,0.0,0.6698
326,0.0,0.1,0.0,0.5,0.0,0.4,0.6446
327,0.0,0.1,0.0,0.5,0.1,0.3,0.6338
328,0.0,0.1,0.0,0.5,0.2,0.2,0.6438
329,0.0,0.1,0.0,0.5,0.3,0.1,0.6368
330,0.0,0.1,0.0,0.5,0.4,0.0,0.6492
331,0.0,0.1,0.0,0.6,0.0,0.3,0.5992
332,0.0,0.1,0.0,0.6,0.1,0.2,0.5866
333,0.0,0.1,0.0,0.6,0.2,0.1,0.5826
334,0.0,0.1,0.0,0.6,0.3,0.0,0.599
335,0.0,0.1,0.0,0.7,0.0,0.2,0.51
336,0.0,0.1,0.0,0.7,0.1,0.1,0.522
337,0.0,0.1,0.0,0.7,0.2,0.0,0.5078
338,0.0,0.1,0.0,0.8,0.0,0.1,0.4352
339,0.0,0.1,0.0,0.8,0.1,0.0,0.45
340,0.0,0.1,0.0,0.9,0.0,0.0,0.3938
341,0.0,0.1,0.1,0.0,0.0,0.8,0.6546
342,0.0,0.1,0.1,0.0,0.1,0.7,0.6642
343,0.0,0.1,0.1,0.0,0.2,0.6,0.6722
344,0.0,0.1,0.1,0.0,0.3,0.5,0.6612
345,0.0,0.1,0.1,0.0,0.4,0.4,0.6758
346,0.0,0.1,0.1,0.0,0.5,0.3,0.6698
347,0.0,0.1,0.1,0.0,0.6,0.2,0.6672
348,0.0,0.1,0.1,0.0,0.7,0.1,0.6692
349,0.0,0.1,0.1,0.0,0.8,0.0,0.6722
350,0.0,0.1,0.1,0.1,0.0,0.7,0.73
351,0.0,0.1,0.1,0.1,0.1,0.6,0.7242
352,0.0,0.1,0.1,0.1,0.2,0.5,0.7132
353,0.0,0.1,0.1,0.1,0.3,0.4,0.7170000000000001
354,0.0,0.1,0.1,0.1,0.4,0.3,0.7116
355,0.0,0.1,0.1,0.1,0.5,0.2,0.7188
356,0.0,0.1,0.1,0.1,0.6,0.1,0.7094
357,0.0,0.1,0.1,0.1,0.7,0.0,0.7166
358,0.0,0.1,0.1,0.2,0.0,0.6,0.7144
359,0.0,0.1,0.1,0.2,0.1,0.5,0.7066
360,0.0,0.1,0.1,0.2,0.2,0.4,0.7138
361,0.0,0.1,0.1,0.2,0.3,0.3,0.7198
362,0.0,0.1,0.1,0.2,0.4,0.2,0.7142
363,0.0,0.1,0.1,0.2,0.5,0.1,0.7048
364,0.0,0.1,0.1,0.2,0.6,0.0,0.7126
365,0.0,0.1,0.1,0.3,0.0,0.5,0.7042
366,0.0,0.1,0.1,0.3,0.1,0.4,0.7
367,0.0,0.1,0.1,0.3,0.2,0.3,0.6906
368,0.0,0.1,0.1,0.3,0.3,0.2,0.7016
369,0.0,0.1,0.1,0.3,0.4,0.1,0.7168
370,0.0,0.1,0.1,0.3,0.5,0.0,0.6988
371,0.0,0.1,0.1,0.4,0.0,0.4,0.6714
372,0.0,0.1,0.1,0.4,0.1,0.3,0.67
373,0.0,0.1,0.1,0.4,0.2,0.2,0.675
374,0.0,0.1,0.1,0.4,0.3,0.1,0.6714
375,0.0,0.1,0.1,0.4,0.4,0.0,0.6658
376,0.0,0.1,0.1,0.5,0.0,0.3,0.6532
377,0.0,0.1,0.1,0.5,0.1,0.2,0.6534
378,0.0,0.1,0.1,0.5,0.2,0.1,0.6498
379,0.0,0.1,0.1,0.5,0.3,0.0,0.6424
380,0.0,0.1,0.1,0.6,0.0,0.2,0.5614
381,0.0,0.1,0.1,0.6,0.1,0.1,0.5694
382,0.0,0.1,0.1,0.6,0.2,0.0,0.5722
383,0.0,0.1,0.1,0.7,0.0,0.1,0.5032
384,0.0,0.1,0.1,0.7,0.1,0.0,0.5006
385,0.0,0.1,0.1,0.8,0.0,0.0,0.4252
386,0.0,0.1,0.2,0.0,0.0,0.7,0.6618
387,0.0,0.1,0.2,0.0,0.1,0.6,0.6486
388,0.0,0.1,0.2,0.0,0.2,0.5,0.6586
389,0.0,0.1,0.2,0.0,0.3,0.4,0.6618
390,0.0,0.1,0.2,0.0,0.4,0.3,0.6536
391,0.0,0.1,0.2,0.0,0.5,0.2,0.6696
392,0.0,0.1,0.2,0.0,0.6,0.1,0.6566
393,0.0,0.1,0.2,0.0,0.7,0.0,0.6628
394,0.0,0.1,0.2,0.1,0.0,0.6,0.7104
395,0.0,0.1,0.2,0.1,0.1,0.5,0.7148
396,0.0,0.1,0.2,0.1,0.2,0.4,0.6996
397,0.0,0.1,0.2,0.1,0.3,0.3,0.6964
398,0.0,0.1,0.2,0.1,0.4,0.2,0.6912
399,0.0,0.1,0.2,0.1,0.5,0.1,0.6964
400,0.0,0.1,0.2,0.1,0.6,0.0,0.6988
401,0.0,0.1,0.2,0.2,0.0,0.5,0.6902
402,0.0,0.1,0.2,0.2,0.1,0.4,0.6936
403,0.0,0.1,0.2,0.2,0.2,0.3,0.6834
404,0.0,0.1,0.2,0.2,0.3,0.2,0.6888
405,0.0,0.1,0.2,0.2,0.4,0.1,0.6962
406,0.0,0.1,0.2,0.2,0.5,0.0,0.7082
407,0.0,0.1,0.2,0.3,0.0,0.4,0.6844
408,0.0,0.1,0.2,0.3,0.1,0.3,0.6982
409,0.0,0.1,0.2,0.3,0.2,0.2,0.6952
410,0.0,0.1,0.2,0.3,0.3,0.1,0.6934
411,0.0,0.1,0.2,0.3,0.4,0.0,0.6882
412,0.0,0.1,0.2,0.4,0.0,0.3,0.657
413,0.0,0.1,0.2,0.4,0.1,0.2,0.6414
414,0.0,0.1,0.2,0.4,0.2,0.1,0.6532
415,0.0,0.1,0.2,0.4,0.3,0.0,0.6454
416,0.0,0.1,0.2,0.5,0.0,0.2,0.6028
417,0.0,0.1,0.2,0.5,0.1,0.1,0.5984
418,0.0,0.1,0.2,0.5,0.2,0.0,0.596
419,0.0,0.1,0.2,0.6,0.0,0.1,0.552
420,0.0,0.1,0.2,0.6,0.1,0.0,0.5366
421,0.0,0.1,0.2,0.7,0.0,0.0,0.465
422,0.0,0.1,0.3,0.0,0.0,0.6,0.66
423,0.0,0.1,0.3,0.0,0.1,0.5,0.6659999999999999
424,0.0,0.1,0.3,0.0,0.2,0.4,0.6574
425,0.0,0.1,0.3,0.0,0.3,0.3,0.6548
426,0.0,0.1,0.3,0.0,0.4,0.2,0.6654
427,0.0,0.1,0.3,0.0,0.5,0.1,0.6594
428,0.0,0.1,0.3,0.0,0.6,0.0,0.6656
429,0.0,0.1,0.3,0.1,0.0,0.5,0.6972
430,0.0,0.1,0.3,0.1,0.1,0.4,0.7036
431,0.0,0.1,0.3,0.1,0.2,0.3,0.6854
432,0.0,0.1,0.3,0.1,0.3,0.2,0.6932
433,0.0,0.1,0.3,0.1,0.4,0.1,0.705
434,0.0,0.1,0.3,0.1,0.5,0.0,0.7042
435,0.0,0.1,0.3,0.2,0.0,0.4,0.6986
436,0.0,0.1,0.3,0.2,0.1,0.3,0.6966
437,0.0,0.1,0.3,0.2,0.2,0.2,0.6902
438,0.0,0.1,0.3,0.2,0.3,0.1,0.6936
439,0.0,0.1,0.3,0.2,0.4,0.0,0.6864
440,0.0,0.1,0.3,0.3,0.0,0.3,0.6512
441,0.0,0.1,0.3,0.3,0.1,0.2,0.6498
442,0.0,0.1,0.3,0.3,0.2,0.1,0.6608
443,0.0,0.1,0.3,0.3,0.3,0.0,0.6559999999999999
444,0.0,0.1,0.3,0.4,0.0,0.2,0.6092
445,0.0,0.1,0.3,0.4,0.1,0.1,0.6038
446,0.0,0.1,0.3,0.4,0.2,0.0,0.6016
447,0.0,0.1,0.3,0.5,0.0,0.1,0.5514
