ID,p3,p4,p5,p6,winRate
101, 0.000000, 0.900000, 0.200000, 0.800000, 0.7108
102, 0.000000, 0.900000, 0.300000, 0.700000, 0.7206
103, 0.000000, 0.900000, 0.400000, 0.600000, 0.7168
104, 0.000000, 0.900000, 0.500000, 0.500000, 0.7124
105, 0.000000, 0.900000, 0.600000, 0.400000, 0.7184
106, 0.000000, 0.900000, 0.700000, 0.300000, 0.7162
107, 0.000000, 0.900000, 0.800000, 0.200000, 0.696
108, 0.000000, 0.900000, 0.900000, 0.100000, 0.6916
109, 0.000000, 0.900000, 1.000000, 0.000000, 0.6756
110, 0.000000, 1.000000, 0.000000, 1.000000, 0.7184
111, 0.000000, 1.000000, 0.100000, 0.900000, 0.7222
112, 0.000000, 1.000000, 0.200000, 0.800000, 0.7282
113, 0.000000, 1.000000, 0.300000, 0.700000, 0.7248
114, 0.000000, 1.000000, 0.400000, 0.600000, 0.7194
115, 0.000000, 1.000000, 0.500000, 0.500000, 0.7284
116, 0.000000, 1.000000, 0.600000, 0.400000, 0.7232
117, 0.000000, 1.000000, 0.700000, 0.300000, 0.7118
118, 0.000000, 1.000000, 0.800000, 0.200000, 0.7
119, 0.000000, 1.000000, 0.900000, 0.100000, 0.6856
120, 0.000000, 1.000000, 1.000000, 0.000000, 0.6636
121, 0.050000, 0.000000, 0.000000, 1.000000, 0.7024
122, 0.050000, 0.000000, 0.100000, 0.900000, 0.7252
123, 0.050000, 0.000000, 0.200000, 0.800000, 0.7136
124, 0.050000, 0.000000, 0.300000, 0.700000, 0.7178
125, 0.050000, 0.000000, 0.400000, 0.600000, 0.7172
126, 0.050000, 0.000000, 0.500000, 0.500000, 0.72
127, 0.050000, 0.000000, 0.600000, 0.400000, 0.7168
128, 0.050000, 0.000000, 0.700000, 0.300000, 0.7142
129, 0.050000, 0.000000, 0.800000, 0.200000, 0.6838
130, 0.050000, 0.000000, 0.900000, 0.100000, 0.6832
131, 0.050000, 0.000000, 1.000000, 0.000000, 0.6784
132, 0.050000, 0.100000, 0.000000, 1.000000, 0.7038
133, 0.050000, 0.100000, 0.100000, 0.900000, 0.7096
134, 0.050000, 0.100000, 0.200000, 0.800000, 0.7232
135, 0.050000, 0.100000, 0.300000, 0.700000, 0.7254
136, 0.050000, 0.100000, 0.400000, 0.600000, 0.7226
137, 0.050000, 0.100000, 0.500000, 0.500000, 0.7136
138, 0.050000, 0.100000, 0.600000, 0.400000, 0.718
139, 0.050000, 0.100000, 0.700000, 0.300000, 0.709
140, 0.050000, 0.100000, 0.800000, 0.200000, 0.6952
141, 0.050000, 0.100000, 0.900000, 0.100000, 0.6898
142, 0.050000, 0.100000, 1.000000, 0.000000, 0.6702
143, 0.050000, 0.200000, 0.000000, 1.000000, 0.7036
144, 0.050000, 0.200000, 0.100000, 0.900000, 0.7008
145, 0.050000, 0.200000, 0.200000, 0.800000, 0.7144
146, 0.050000, 0.200000, 0.300000, 0.700000, 0.7206
147, 0.050000, 0.200000, 0.400000, 0.600000, 0.716
148, 0.050000, 0.200000, 0.500000, 0.500000, 0.7286
149, 0.050000, 0.200000, 0.600000, 0.400000, 0.7256
150, 0.050000, 0.200000, 0.700000, 0.300000, 0.7032
151, 0.050000, 0.200000, 0.800000, 0.200000, 0.6992
152, 0.050000, 0.200000, 0.900000, 0.100000, 0.6886
153, 0.050000, 0.200000, 1.000000, 0.000000, 0.679
154, 0.050000, 0.300000, 0.000000, 1.000000, 0.71
155, 0.050000, 0.300000, 0.100000, 0.900000, 0.6986
156, 0.050000, 0.300000, 0.200000, 0.800000, 0.6964
157, 0.050000, 0.300000, 0.300000, 0.700000, 0.7128
158, 0.050000, 0.300000, 0.400000, 0.600000, 0.714
159, 0.050000, 0.300000, 0.500000, 0.500000, 0.7148
160, 0.050000, 0.300000, 0.600000, 0.400000, 0.7224
161, 0.050000, 0.300000, 0.700000, 0.300000, 0.7062
162, 0.050000, 0.300000, 0.800000, 0.200000, 0.7034
163, 0.050000, 0.300000, 0.900000, 0.100000, 0.686
164, 0.050000, 0.300000, 1.000000, 0.000000, 0.6724
165, 0.050000, 0.400000, 0.000000, 1.000000, 0.6904
166, 0.050000, 0.400000, 0.100000, 0.900000, 0.7062
167, 0.050000, 0.400000, 0.200000, 0.800000, 0.711
168, 0.050000, 0.400000, 0.300000, 0.700000, 0.7208
169, 0.050000, 0.400000, 0.400000, 0.600000, 0.73
170, 0.050000, 0.400000, 0.500000, 0.500000, 0.7328
171, 0.050000, 0.400000, 0.600000, 0.400000, 0.708
172, 0.050000, 0.400000, 0.700000, 0.300000, 0.7074
173, 0.050000, 0.400000, 0.800000, 0.200000, 0.7004
174, 0.050000, 0.400000, 0.900000, 0.100000, 0.6792
175, 0.050000, 0.400000, 1.000000, 0.000000, 0.6776
176, 0.050000, 0.500000, 0.000000, 1.000000, 0.6944
177, 0.050000, 0.500000, 0.100000, 0.900000, 0.7088
178, 0.050000, 0.500000, 0.200000, 0.800000, 0.7168
179, 0.050000, 0.500000, 0.300000, 0.700000, 0.715
180, 0.050000, 0.500000, 0.400000, 0.600000, 0.7136
181, 0.050000, 0.500000, 0.500000, 0.500000, 0.7288
182, 0.050000, 0.500000, 0.600000, 0.400000, 0.7262
183, 0.050000, 0.500000, 0.700000, 0.300000, 0.7058
184, 0.050000, 0.500000, 0.800000, 0.200000, 0.6916
185, 0.050000, 0.500000, 0.900000, 0.100000, 0.683
186, 0.050000, 0.500000, 1.000000, 0.000000, 0.6774
187, 0.050000, 0.600000, 0.000000, 1.000000, 0.6986
188, 0.050000, 0.600000, 0.100000, 0.900000, 0.7214
189, 0.050000, 0.600000, 0.200000, 0.800000, 0.718
190, 0.050000, 0.600000, 0.300000, 0.700000, 0.709
191, 0.050000, 0.600000, 0.400000, 0.600000, 0.7302
192, 0.050000, 0.600000, 0.500000, 0.500000, 0.7252
193, 0.050000, 0.600000, 0.600000, 0.400000, 0.7136
194, 0.050000, 0.600000, 0.700000, 0.300000, 0.7022
195, 0.050000, 0.600000, 0.800000, 0.200000, 0.6946
196, 0.050000, 0.600000, 0.900000, 0.100000, 0.6958
197, 0.050000, 0.600000, 1.000000, 0.000000, 0.6694
198, 0.050000, 0.700000, 0.000000, 1.000000, 0.7008
199, 0.050000, 0.700000, 0.100000, 0.900000, 0.7138
200, 0.050000, 0.700000, 0.200000, 0.800000, 0.7274
201, 0.050000, 0.700000, 0.300000, 0.700000, 0.7028
202, 0.050000, 0.700000, 0.400000, 0.600000, 0.723
203, 0.050000, 0.700000, 0.500000, 0.500000, 0.727
204, 0.050000, 0.700000, 0.600000, 0.400000, 0.7176
205, 0.050000, 0.700000, 0.700000, 0.300000, 0.7196
206, 0.050000, 0.700000, 0.800000, 0.200000, 0.6892
207, 0.050000, 0.700000, 0.900000, 0.100000, 0.685
208, 0.050000, 0.700000, 1.000000, 0.000000, 0.6728
209, 0.050000, 0.800000, 0.000000, 1.000000, 0.705
210, 0.050000, 0.800000, 0.100000, 0.900000, 0.7072
211, 0.050000, 0.800000, 0.200000, 0.800000, 0.7158
212, 0.050000, 0.800000, 0.300000, 0.700000, 0.719
213, 0.050000, 0.800000, 0.400000, 0.600000, 0.7194
214, 0.050000, 0.800000, 0.500000, 0.500000, 0.7138
215, 0.050000, 0.800000, 0.600000, 0.400000, 0.7168
216, 0.050000, 0.800000, 0.700000, 0.300000, 0.7122
217, 0.050000, 0.800000, 0.800000, 0.200000, 0.6892
218, 0.050000, 0.800000, 0.900000, 0.100000, 0.6816
219, 0.050000, 0.800000, 1.000000, 0.000000, 0.6704
220, 0.050000, 0.900000, 0.000000, 1.000000, 0.7106
221, 0.050000, 0.900000, 0.100000, 0.900000, 0.7126
222, 0.050000, 0.900000, 0.200000, 0.800000, 0.729
223, 0.050000, 0.900000, 0.300000, 0.700000, 0.7156
224, 0.050000, 0.900000, 0.400000, 0.600000, 0.724
225, 0.050000, 0.900000, 0.500000, 0.500000, 0.7228
226, 0.050000, 0.900000, 0.600000, 0.400000, 0.7188
227, 0.050000, 0.900000, 0.700000, 0.300000, 0.7092
228, 0.050000, 0.900000, 0.800000, 0.200000, 0.7126
229, 0.050000, 0.900000, 0.900000, 0.100000, 0.68
230, 0.050000, 0.900000, 1.000000, 0.000000, 0.6748
231, 0.050000, 1.000000, 0.000000, 1.000000, 0.709
232, 0.050000, 1.000000, 0.100000, 0.900000, 0.7064
233, 0.050000, 1.000000, 0.200000, 0.800000, 0.7156
234, 0.050000, 1.000000, 0.300000, 0.700000, 0.724
235, 0.050000, 1.000000, 0.400000, 0.600000, 0.72
236, 0.050000, 1.000000, 0.500000, 0.500000, 0.7118
237, 0.050000, 1.000000, 0.600000, 0.400000, 0.7288
238, 0.050000, 1.000000, 0.700000, 0.300000, 0.701
239, 0.050000, 1.000000, 0.800000, 0.200000, 0.7024
240, 0.050000, 1.000000, 0.900000, 0.100000, 0.6828
241, 0.050000, 1.000000, 1.000000, 0.000000, 0.667
242, 0.100000, 0.000000, 0.000000, 1.000000, 0.695
243, 0.100000, 0.000000, 0.100000, 0.900000, 0.7106
244, 0.100000, 0.000000, 0.200000, 0.800000, 0.7142
245, 0.100000, 0.000000, 0.300000, 0.700000, 0.71
246, 0.100000, 0.000000, 0.400000, 0.600000, 0.7234
247, 0.100000, 0.000000, 0.500000, 0.500000, 0.7116
248, 0.100000, 0.000000, 0.600000, 0.400000, 0.7156
249, 0.100000, 0.000000, 0.700000, 0.300000, 0.7054
250, 0.100000, 0.000000, 0.800000, 0.200000, 0.695
251, 0.100000, 0.000000, 0.900000, 0.100000, 0.6868
252, 0.100000, 0.000000, 1.000000, 0.000000, 0.6824
253, 0.100000, 0.100000, 0.000000, 1.000000, 0.7002
254, 0.100000, 0.100000, 0.100000, 0.900000, 0.711
255, 0.100000, 0.100000, 0.200000, 0.800000, 0.6994
256, 0.100000, 0.100000, 0.300000, 0.700000, 0.7192
257, 0.100000, 0.100000, 0.400000, 0.600000, 0.7192
258, 0.100000, 0.100000, 0.500000, 0.500000, 0.7222
259, 0.100000, 0.100000, 0.600000, 0.400000, 0.7064
260, 0.100000, 0.100000, 0.700000, 0.300000, 0.7066
261, 0.100000, 0.100000, 0.800000, 0.200000, 0.6946
262, 0.100000, 0.100000, 0.900000, 0.100000, 0.6778
263, 0.100000, 0.100000, 1.000000, 0.000000, 0.665
264, 0.100000, 0.200000, 0.000000, 1.000000, 0.7
265, 0.100000, 0.200000, 0.100000, 0.900000, 0.7048
266, 0.100000, 0.200000, 0.200000, 0.800000, 0.7292
267, 0.100000, 0.200000, 0.300000, 0.700000, 0.7208
268, 0.100000, 0.200000, 0.400000, 0.600000, 0.7182
269, 0.100000, 0.200000, 0.500000, 0.500000, 0.7214
270, 0.100000, 0.200000, 0.600000, 0.400000, 0.7062
271, 0.100000, 0.200000, 0.700000, 0.300000, 0.706
272, 0.100000, 0.200000, 0.800000, 0.200000, 0.6922
273, 0.100000, 0.200000, 0.900000, 0.100000, 0.6858
274, 0.100000, 0.200000, 1.000000, 0.000000, 0.665
275, 0.100000, 0.300000, 0.000000, 1.000000, 0.688
276, 0.100000, 0.300000, 0.100000, 0.900000, 0.6966
277, 0.100000, 0.300000, 0.200000, 0.800000, 0.7186
278, 0.100000, 0.300000, 0.300000, 0.700000, 0.7202
279, 0.100000, 0.300000, 0.400000, 0.600000, 0.7144
280, 0.100000, 0.300000, 0.500000, 0.500000, 0.734
281, 0.100000, 0.300000, 0.600000, 0.400000, 0.723
282, 0.100000, 0.300000, 0.700000, 0.300000, 0.714
283, 0.100000, 0.300000, 0.800000, 0.200000, 0.7038
284, 0.100000, 0.300000, 0.900000, 0.100000, 0.6842
285, 0.100000, 0.300000, 1.000000, 0.000000, 0.686
286, 0.100000, 0.400000, 0.000000, 1.000000, 0.6862
287, 0.100000, 0.400000, 0.100000, 0.900000, 0.714
288, 0.100000, 0.400000, 0.200000, 0.800000, 0.719
289, 0.100000, 0.400000, 0.300000, 0.700000, 0.7174
290, 0.100000, 0.400000, 0.400000, 0.600000, 0.7288
291, 0.100000, 0.400000, 0.500000, 0.500000, 0.7186
292, 0.100000, 0.400000, 0.600000, 0.400000, 0.7202
293, 0.100000, 0.400000, 0.700000, 0.300000, 0.711
294, 0.100000, 0.400000, 0.800000, 0.200000, 0.6982
295, 0.100000, 0.400000, 0.900000, 0.100000, 0.6852
296, 0.100000, 0.400000, 1.000000, 0.000000, 0.6594
297, 0.100000, 0.500000, 0.000000, 1.000000, 0.7014
298, 0.100000, 0.500000, 0.100000, 0.900000, 0.7164
299, 0.100000, 0.500000, 0.200000, 0.800000, 0.7168
300, 0.100000, 0.500000, 0.300000, 0.700000, 0.7202
301, 0.100000, 0.500000, 0.400000, 0.600000, 0.7166
302, 0.100000, 0.500000, 0.500000, 0.500000, 0.7184
303, 0.100000, 0.500000, 0.600000, 0.400000, 0.7166
304, 0.100000, 0.500000, 0.700000, 0.300000, 0.7046
305, 0.100000, 0.500000, 0.800000, 0.200000, 0.7024
306, 0.100000, 0.500000, 0.900000, 0.100000, 0.6752
307, 0.100000, 0.500000, 1.000000, 0.000000, 0.6692
308, 0.100000, 0.600000, 0.000000, 1.000000, 0.6982
309, 0.100000, 0.600000, 0.100000, 0.900000, 0.7212
310, 0.100000, 0.600000, 0.200000, 0.800000, 0.7174
311, 0.100000, 0.600000, 0.300000, 0.700000, 0.7236
312, 0.100000, 0.600000, 0.400000, 0.600000, 0.7234
313, 0.100000, 0.600000, 0.500000, 0.500000, 0.7176
314, 0.100000, 0.600000, 0.600000, 0.400000, 0.7196
315, 0.100000, 0.600000, 0.700000, 0.300000, 0.7086
316, 0.100000, 0.600000, 0.800000, 0.200000, 0.693
317, 0.100000, 0.600000, 0.900000, 0.100000, 0.6846
318, 0.100000, 0.600000, 1.000000, 0.000000, 0.6792
319, 0.100000, 0.700000, 0.000000, 1.000000, 0.6954
320, 0.100000, 0.700000, 0.100000, 0.900000, 0.7084
321, 0.100000, 0.700000, 0.200000, 0.800000, 0.7184
322, 0.100000, 0.700000, 0.300000, 0.700000, 0.7166
323, 0.100000, 0.700000, 0.400000, 0.600000, 0.7228
324, 0.100000, 0.700000, 0.500000, 0.500000, 0.7122
325, 0.100000, 0.700000, 0.600000, 0.400000, 0.73
326, 0.100000, 0.700000, 0.700000, 0.300000, 0.7042
327, 0.100000, 0.700000, 0.800000, 0.200000, 0.696
328, 0.100000, 0.700000, 0.900000, 0.100000, 0.685
329, 0.100000, 0.700000, 1.000000, 0.000000, 0.6656
330, 0.100000, 0.800000, 0.000000, 1.000000, 0.7064
331, 0.100000, 0.800000, 0.100000, 0.900000, 0.7058
332, 0.100000, 0.800000, 0.200000, 0.800000, 0.7236
333, 0.100000, 0.800000, 0.300000, 0.700000, 0.7298
334, 0.100000, 0.800000, 0.400000, 0.600000, 0.7304
335, 0.100000, 0.800000, 0.500000, 0.500000, 0.7126
336, 0.100000, 0.800000, 0.600000, 0.400000, 0.716
337, 0.100000, 0.800000, 0.700000, 0.300000, 0.708
338, 0.100000, 0.800000, 0.800000, 0.200000, 0.7046
339, 0.100000, 0.800000, 0.900000, 0.100000, 0.6822
340, 0.100000, 0.800000, 1.000000, 0.000000, 0.662
341, 0.100000, 0.900000, 0.000000, 1.000000, 0.6998
342, 0.100000, 0.900000, 0.100000, 0.900000, 0.7094
343, 0.100000, 0.900000, 0.200000, 0.800000, 0.7156
344, 0.100000, 0.900000, 0.300000, 0.700000, 0.7254
345, 0.100000, 0.900000, 0.400000, 0.600000, 0.7238
346, 0.100000, 0.900000, 0.500000, 0.500000, 0.7182
347, 0.100000, 0.900000, 0.600000, 0.400000, 0.7156
348, 0.100000, 0.900000, 0.700000, 0.300000, 0.7112
349, 0.100000, 0.900000, 0.800000, 0.200000, 0.7062
350, 0.100000, 0.900000, 0.900000, 0.100000, 0.6918
351, 0.100000, 0.900000, 1.000000, 0.000000, 0.6708
352, 0.100000, 1.000000, 0.000000, 1.000000, 0.7092
353, 0.100000, 1.000000, 0.100000, 0.900000, 0.7192
354, 0.100000, 1.000000, 0.200000, 0.800000, 0.709
355, 0.100000, 1.000000, 0.300000, 0.700000, 0.7194
356, 0.100000, 1.000000, 0.400000, 0.600000, 0.7358
357, 0.100000, 1.000000, 0.500000, 0.500000, 0.7206
358, 0.100000, 1.000000, 0.600000, 0.400000, 0.7252
359, 0.100000, 1.000000, 0.700000, 0.300000, 0.721
360, 0.100000, 1.000000, 0.800000, 0.200000, 0.7056
361, 0.100000, 1.000000, 0.900000, 0.100000, 0.6834
362, 0.100000, 1.000000, 1.000000, 0.000000, 0.688
363, 0.150000, 0.000000, 0.000000, 1.000000, 0.6872
364, 0.150000, 0.000000, 0.100000, 0.900000, 0.7068
365, 0.150000, 0.000000, 0.200000, 0.800000, 0.7018
366, 0.150000, 0.000000, 0.300000, 0.700000, 0.706
367, 0.150000, 0.000000, 0.400000, 0.600000, 0.7236
368, 0.150000, 0.000000, 0.500000, 0.500000, 0.7018
369, 0.150000, 0.000000, 0.600000, 0.400000, 0.7082
370, 0.150000, 0.000000, 0.700000, 0.300000, 0.7074
371, 0.150000, 0.000000, 0.800000, 0.200000, 0.699
372, 0.150000, 0.000000, 0.900000, 0.100000, 0.6778
373, 0.150000, 0.000000, 1.000000, 0.000000, 0.6688
374, 0.150000, 0.100000, 0.000000, 1.000000, 0.7098
375, 0.150000, 0.100000, 0.100000, 0.900000, 0.719
376, 0.150000, 0.100000, 0.200000, 0.800000, 0.7078
377, 0.150000, 0.100000, 0.300000, 0.700000, 0.706
378, 0.150000, 0.100000, 0.400000, 0.600000, 0.7282
379, 0.150000, 0.100000, 0.500000, 0.500000, 0.7144
380, 0.150000, 0.100000, 0.600000, 0.400000, 0.7082
381, 0.150000, 0.100000, 0.700000, 0.300000, 0.699
382, 0.150000, 0.100000, 0.800000, 0.200000, 0.693
383, 0.150000, 0.100000, 0.900000, 0.100000, 0.6804
384, 0.150000, 0.100000, 1.000000, 0.000000, 0.6578
385, 0.150000, 0.200000, 0.000000, 1.000000, 0.689
386, 0.150000, 0.200000, 0.100000, 0.900000, 0.7082
387, 0.150000, 0.200000, 0.200000, 0.800000, 0.7078
388, 0.150000, 0.200000, 0.300000, 0.700000, 0.7244
389, 0.150000, 0.200000, 0.400000, 0.600000, 0.7168
390, 0.150000, 0.200000, 0.500000, 0.500000, 0.7192
391, 0.150000, 0.200000, 0.600000, 0.400000, 0.7118
392, 0.150000, 0.200000, 0.700000, 0.300000, 0.7092
393, 0.150000, 0.200000, 0.800000, 0.200000, 0.6838
394, 0.150000, 0.200000, 0.900000, 0.100000, 0.6774
395, 0.150000, 0.200000, 1.000000, 0.000000, 0.6698
396, 0.150000, 0.300000, 0.000000, 1.000000, 0.7012
397, 0.150000, 0.300000, 0.100000, 0.900000, 0.7066
398, 0.150000, 0.300000, 0.200000, 0.800000, 0.7162
399, 0.150000, 0.300000, 0.300000, 0.700000, 0.727
400, 0.150000, 0.300000, 0.400000, 0.600000, 0.7226
401, 0.150000, 0.300000, 0.500000, 0.500000, 0.7118
402, 0.150000, 0.300000, 0.600000, 0.400000, 0.7108
403, 0.150000, 0.300000, 0.700000, 0.300000, 0.702
404, 0.150000, 0.300000, 0.800000, 0.200000, 0.7068
405, 0.150000, 0.300000, 0.900000, 0.100000, 0.6812
406, 0.150000, 0.300000, 1.000000, 0.000000, 0.6758
407, 0.150000, 0.400000, 0.000000, 1.000000, 0.7064
408, 0.150000, 0.400000, 0.100000, 0.900000, 0.7116
409, 0.150000, 0.400000, 0.200000, 0.800000, 0.7134
410, 0.150000, 0.400000, 0.300000, 0.700000, 0.7144
411, 0.150000, 0.400000, 0.400000, 0.600000, 0.7234
412, 0.150000, 0.400000, 0.500000, 0.500000, 0.7294
413, 0.150000, 0.400000, 0.600000, 0.400000, 0.7186
414, 0.150000, 0.400000, 0.700000, 0.300000, 0.7074
415, 0.150000, 0.400000, 0.800000, 0.200000, 0.7006
416, 0.150000, 0.400000, 0.900000, 0.100000, 0.684
417, 0.150000, 0.400000, 1.000000, 0.000000, 0.671
418, 0.150000, 0.500000, 0.000000, 1.000000, 0.7134
419, 0.150000, 0.500000, 0.100000, 0.900000, 0.714
420, 0.150000, 0.500000, 0.200000, 0.800000, 0.7182
421, 0.150000, 0.500000, 0.300000, 0.700000, 0.7278
422, 0.150000, 0.500000, 0.400000, 0.600000, 0.7244
423, 0.150000, 0.500000, 0.500000, 0.500000, 0.7144
424, 0.150000, 0.500000, 0.600000, 0.400000, 0.7024
425, 0.150000, 0.500000, 0.700000, 0.300000, 0.6988
426, 0.150000, 0.500000, 0.800000, 0.200000, 0.698
427, 0.150000, 0.500000, 0.900000, 0.100000, 0.6848
428, 0.150000, 0.500000, 1.000000, 0.000000, 0.6706
429, 0.150000, 0.600000, 0.000000, 1.000000, 0.694
430, 0.150000, 0.600000, 0.100000, 0.900000, 0.709
431, 0.150000, 0.600000, 0.200000, 0.800000, 0.7228
432, 0.150000, 0.600000, 0.300000, 0.700000, 0.7244
433, 0.150000, 0.600000, 0.400000, 0.600000, 0.7346
434, 0.150000, 0.600000, 0.500000, 0.500000, 0.7124
435, 0.150000, 0.600000, 0.600000, 0.400000, 0.7156
436, 0.150000, 0.600000, 0.700000, 0.300000, 0.6996
437, 0.150000, 0.600000, 0.800000, 0.200000, 0.687
438, 0.150000, 0.600000, 0.900000, 0.100000, 0.6764
