playerID,opponentID,gameID,roundID,numSelfTurnsToKnock,numOppTurnsToKnock,numSelfFaceUpCardsDrawn,numOppFaceUpCardsDrawn,numSelfMeldsAtKnock,numSelfRunMeldsAtKnock,numSelfRankMeldsAtKnock,numOppMeldsAtKnock,numOppRunMeldsAtKnock,numOppRankMeldsAtKnock
0,5,249,1542,8,0,1,1,2,1,1,2,1,1
1,0,250,1543,0,2,1,0,1,1,0,2,2,0
1,0,250,1544,0,13,0,1,2,0,2,3,1,2
1,0,250,1545,0,10,0,0,1,1,0,2,1,1
1,0,250,1546,0,10,3,2,2,1,1,3,2,1
1,0,250,1547,0,15,0,1,3,2,1,3,1,2
1,0,250,1548,0,13,1,2,1,0,1,2,1,1
1,0,251,1549,0,5,1,1,1,0,1,2,0,2
1,0,251,1550,0,11,1,3,2,2,0,3,3,0
1,0,251,1551,0,4,1,2,2,2,0,2,2,0
1,0,251,1552,0,3,0,0,0,0,0,3,2,1
1,0,251,1553,10,0,1,2,3,0,3,2,1,1
1,0,252,1554,0,10,0,1,1,1,0,2,0,2
1,0,252,1555,0,7,2,1,2,1,1,3,2,1
1,0,252,1556,0,11,2,2,2,0,2,2,1,1
1,0,252,1557,0,9,2,2,1,1,0,2,2,0
1,0,252,1558,0,8,0,2,2,2,0,2,2,0
1,0,252,1559,0,10,4,2,2,2,0,2,2,0
1,0,252,1560,0,7,0,3,1,0,1,2,0,2
1,0,252,1561,0,10,2,2,2,0,2,2,0,2
1,0,252,1562,0,12,2,2,1,0,1,2,1,1
1,0,252,1563,0,9,0,2,2,1,1,2,1,1
1,0,252,1564,0,9,3,2,3,0,3,2,0,2
1,0,252,1565,0,7,2,1,2,1,1,3,1,2
1,0,252,1566,0,8,2,1,1,0,1,2,0,2
1,0,253,1567,0,11,2,2,2,1,1,2,1,1
1,0,253,1568,0,7,0,2,1,1,0,2,2,0
1,0,253,1569,0,7,1,1,2,0,2,2,1,1
1,0,253,1570,8,0,2,2,3,1,2,2,1,1
1,0,253,1571,0,12,1,1,2,2,0,3,2,1
1,0,253,1572,0,13,1,3,3,1,2,2,1,1
1,0,253,1573,0,9,1,3,2,0,2,2,1,1
1,0,253,1574,0,8,1,2,2,1,1,2,1,1
1,0,253,1575,0,7,3,0,1,1,0,3,1,2
1,0,254,1576,0,10,0,2,2,0,2,2,1,1
1,0,254,1577,0,5,0,1,1,0,1,2,0,2
1,0,254,1578,0,7,1,3,2,0,2,3,2,1
1,0,254,1579,0,2,0,2,1,0,1,3,2,1
1,0,254,1580,0,10,1,2,2,1,1,2,0,2
1,0,254,1581,9,0,0,1,3,0,3,1,1,0
1,0,255,1582,11,0,0,1,3,3,0,2,0,2
1,0,255,1583,0,4,0,1,2,0,2,2,1,1
1,0,255,1584,0,7,1,0,2,0,2,2,1,1
1,0,255,1585,0,8,1,1,2,0,2,2,1,1
1,0,255,1586,0,7,2,1,2,2,0,2,1,1
1,0,255,1587,0,13,1,1,2,1,1,2,2,0
1,0,256,1588,0,12,2,0,1,0,1,2,0,2
1,0,256,1589,0,4,0,2,1,1,0,2,2,0
1,0,256,1590,0,3,1,0,1,0,1,2,1,1
1,0,256,1591,5,0,2,0,3,2,1,0,0,0
1,0,257,1592,0,8,2,1,2,2,0,2,0,2
1,0,257,1593,14,0,0,1,3,1,2,2,1,1
1,0,257,1594,0,8,1,1,2,1,1,2,0,2
1,0,257,1595,0,2,0,1,0,0,0,2,1,1
1,0,257,1596,0,8,0,0,1,0,1,3,1,2
1,0,257,1597,0,10,1,0,3,1,2,2,0,2
1,0,258,1598,0,14,1,0,3,2,1,3,0,3
1,0,258,1599,11,0,3,1,3,0,3,1,0,1
1,0,259,1600,0,8,1,2,1,0,1,2,1,1
1,0,259,1601,0,9,2,0,2,0,2,2,0,2
1,0,259,1602,0,10,2,1,2,1,1,2,0,2
1,0,259,1603,0,9,2,0,2,0,2,2,0,2
1,0,259,1604,0,8,0,3,2,1,1,2,0,2
1,0,260,1605,0,8,0,1,2,0,2,2,1,1
1,0,260,1606,0,9,1,3,3,0,3,3,1,2
1,0,260,1607,0,14,1,3,2,1,1,2,2,0
1,0,260,1608,0,10,1,0,2,1,1,2,0,2
1,0,260,1609,0,7,1,2,2,0,2,2,1,1
1,0,260,1610,0,9,2,1,2,2,0,2,0,2
1,0,261,1611,0,7,1,0,2,1,1,2,1,1
1,0,261,1612,0,9,1,2,3,0,3,2,1,1
1,0,261,1613,0,9,0,1,2,1,1,3,0,3
1,0,261,1614,0,3,0,0,0,0,0,3,1,2
1,0,262,1615,0,10,1,0,1,0,1,2,2,0
1,0,262,1616,0,4,1,1,1,0,1,2,0,2
1,0,262,1617,0,9,0,0,1,1,0,2,0,2
1,0,262,1618,0,4,0,1,1,0,1,2,1,1
1,0,262,1619,0,4,0,2,1,1,0,2,2,0
1,0,262,1620,0,11,2,1,2,1,1,2,1,1
1,0,263,1621,0,4,1,1,1,1,0,2,2,0
1,0,263,1622,0,7,0,1,1,0,1,3,0,3
1,0,263,1623,0,6,1,0,1,0,1,3,1,2
1,0,263,1624,0,6,1,0,1,1,0,2,2,0
1,0,263,1625,0,11,0,1,2,2,0,3,2,1
1,0,263,1626,0,7,1,1,2,1,1,2,1,1
1,0,263,1627,0,11,1,2,2,1,1,3,1,2
1,0,264,1628,0,6,2,2,2,1,1,2,1,1
1,0,264,1629,0,2,0,2,1,1,0,2,1,1
1,0,264,1630,11,0,2,1,3,2,1,2,0,2
1,0,264,1631,0,5,1,1,1,0,1,2,0,2
1,0,265,1632,0,11,1,1,2,2,0,2,1,1
1,0,265,1633,0,4,2,2,3,2,1,2,1,1
1,0,265,1634,0,7,3,1,2,1,1,2,0,2
1,0,265,1635,0,16,1,2,1,1,0,2,1,1
1,0,265,1636,0,4,3,1,2,2,0,3,2,1
1,0,265,1637,0,8,1,2,2,1,1,2,2,0
1,0,265,1638,0,9,1,3,1,0,1,2,0,2
1,0,265,1639,0,9,3,2,2,0,2,3,1,2
1,0,266,1640,0,8,2,2,1,1,0,2,1,1
1,0,266,1641,0,12,1,1,1,0,1,2,1,1
1,0,266,1642,0,6,1,2,1,0,1,2,0,2
1,0,266,1643,0,12,2,2,2,1,1,2,2,0
1,0,266,1644,0,9,0,1,1,0,1,2,1,1
1,0,266,1645,0,9,1,2,2,1,1,3,0,3
1,0,266,1646,0,7,3,1,2,1,1,2,1,1
1,0,266,1647,0,7,0,1,1,0,1,2,0,2
1,0,266,1648,0,10,2,1,1,0,1,2,1,1
1,0,266,1649,0,8,2,2,1,1,0,2,0,2
1,0,266,1650,0,8,2,2,2,0,2,3,0,3
1,0,267,1651,0,5,2,1,2,1,1,2,1,1
1,0,267,1652,0,8,0,2,1,1,0,2,1,1
1,0,267,1653,0,15,1,2,2,1,1,2,1,1
1,0,267,1654,0,6,3,2,2,1,1,2,1,1
1,0,268,1655,0,9,2,0,2,0,2,2,1,1
1,0,268,1656,0,8,1,2,1,0,1,2,0,2
1,0,268,1657,0,4,2,1,2,1,1,2,0,2
1,0,268,1658,0,12,1,2,2,0,2,2,1,1
1,0,268,1659,0,10,1,2,3,0,3,2,0,2
1,0,268,1660,0,13,1,2,2,1,1,2,0,2
1,0,268,1661,0,12,2,3,2,1,1,2,2,0
1,0,268,1662,0,9,1,3,3,1,2,2,1,1
1,0,268,1663,0,3,1,1,2,1,1,2,0,2
1,0,268,1664,0,3,0,1,1,0,1,2,1,1
1,0,268,1665,0,6,3,1,2,1,1,2,1,1
1,0,268,1666,0,7,3,2,2,0,2,2,0,2
1,0,269,1667,6,0,2,0,3,1,2,1,0,1
1,0,269,1668,0,7,1,1,2,2,0,2,2,0
1,0,270,1669,0,3,0,1,1,0,1,2,2,0
1,0,270,1670,0,14,1,2,2,1,1,3,3,0
1,0,270,1671,0,8,1,4,2,1,1,2,1,1
1,0,270,1672,0,10,0,1,2,1,1,2,1,1
1,0,270,1673,0,5,0,1,1,1,0,1,1,0
1,0,270,1674,0,6,0,0,2,1,1,2,0,2
1,0,270,1675,0,10,1,3,3,0,3,2,0,2
1,0,271,1676,0,4,0,0,1,0,1,2,0,2
1,0,271,1677,0,8,1,3,1,1,0,2,1,1
1,0,271,1678,0,5,1,0,1,0,1,2,2,0
1,0,271,1679,0,4,1,1,1,0,1,2,1,1
1,0,271,1680,0,9,1,2,2,1,1,2,1,1
1,0,271,1681,0,9,0,2,3,1,2,2,1,1
1,0,271,1682,0,8,1,2,2,0,2,3,1,2
1,0,272,1683,7,0,1,2,3,1,2,2,0,2
1,0,272,1684,0,13,0,2,2,0,2,3,0,3
1,0,272,1685,0,5,1,2,2,0,2,2,1,1
1,0,272,1686,0,6,2,1,2,0,2,2,1,1
1,0,273,1687,0,6,1,1,2,2,0,3,2,1
1,0,273,1688,0,6,0,1,2,1,1,2,1,1
1,0,273,1689,0,9,0,2,2,1,1,2,0,2
1,0,273,1690,0,14,2,2,1,0,1,2,0,2
1,0,273,1691,0,12,2,2,2,1,1,2,2,0
1,0,273,1692,0,10,1,1,2,1,1,2,1,1
1,0,273,1693,0,9,1,1,2,1,1,3,0,3
1,0,273,1694,0,7,1,2,3,1,2,2,1,1
1,0,273,1695,0,8,1,2,2,0,2,2,0,2
1,0,273,1696,0,9,0,2,1,1,0,2,0,2
1,0,274,1697,0,8,0,0,2,0,2,2,0,2
1,0,274,1698,0,8,2,2,1,0,1,2,1,1
1,0,274,1699,0,9,0,2,2,2,0,3,1,2
1,0,274,1700,0,6,2,1,1,1,0,2,1,1
1,0,274,1701,0,8,1,0,2,0,2,2,0,2
1,0,274,1702,0,7,1,0,2,1,1,2,0,2
1,0,274,1703,0,11,2,1,2,1,1,2,1,1
1,0,274,1704,0,7,1,0,3,2,1,2,1,1
1,0,274,1705,0,13,1,0,2,0,2,2,0,2
1,0,275,1706,0,7,1,2,2,0,2,2,1,1
1,0,275,1707,0,9,0,1,1,0,1,2,2,0
1,0,275,1708,0,8,0,1,2,2,0,2,0,2
1,0,275,1709,0,6,1,1,2,0,2,3,3,0
1,0,275,1710,0,9,1,2,2,1,1,2,2,0
1,0,275,1711,0,13,2,1,2,2,0,2,1,1
1,0,276,1712,0,12,4,2,2,1,1,2,1,1
1,0,276,1713,0,11,0,2,2,2,0,3,1,2
1,0,276,1714,0,10,0,2,2,1,1,2,0,2
1,0,276,1715,0,5,1,1,2,1,1,2,0,2
1,0,276,1716,0,9,1,1,2,0,2,2,1,1
1,0,276,1717,0,9,1,0,2,0,2,2,1,1
1,0,276,1718,0,6,0,3,1,0,1,2,0,2
1,0,276,1719,0,11,2,2,2,1,1,2,2,0
1,0,276,1720,0,10,0,0,0,0,0,2,2,0
1,0,276,1721,0,3,1,2,1,1,0,2,2,0
1,0,276,1722,0,12,1,1,2,1,1,2,0,2
1,0,276,1723,0,14,0,3,3,1,2,2,0,2
1,0,276,1724,0,7,0,2,2,0,2,3,1,2
1,0,276,1725,0,6,0,3,2,0,2,3,1,2
1,0,277,1726,0,7,1,2,2,1,1,2,1,1
1,0,277,1727,0,10,2,3,2,0,2,2,1,1
1,0,277,1728,0,11,1,0,2,1,1,2,1,1
1,0,277,1729,0,11,0,0,2,2,0,2,0,2
1,0,277,1730,0,6,1,0,2,0,2,3,0,3
1,0,277,1731,7,0,2,0,3,3,0,2,1,1
1,0,278,1732,0,8,3,1,2,1,1,2,1,1
1,0,278,1733,0,7,1,0,1,1,0,2,2,0
1,0,278,1734,0,7,0,3,2,0,2,2,0,2
1,0,278,1735,0,9,2,1,2,1,1,2,2,0
1,0,278,1736,0,5,2,0,2,1,1,2,2,0
1,0,278,1737,0,10,1,0,2,2,0,2,1,1
1,0,278,1738,0,9,2,2,1,1,0,2,0,2
1,0,278,1739,0,9,1,4,2,1,1,3,1,2
1,0,278,1740,0,6,1,1,2,1,1,3,0,3
1,0,278,1741,0,9,0,1,1,1,0,2,2,0
1,0,279,1742,0,11,1,0,1,0,1,3,2,1
1,0,279,1743,0,4,1,3,2,1,1,2,1,1
1,0,279,1744,0,6,1,2,1,0,1,2,1,1
1,0,279,1745,0,10,0,1,2,2,0,2,2,0
1,0,279,1746,0,8,0,0,1,1,0,2,2,0
1,0,279,1747,0,9,2,1,3,1,2,3,1,2
1,0,280,1748,0,5,1,1,2,2,0,2,1,1
1,0,280,1749,0,9,1,0,2,2,0,2,2,0
1,0,280,1750,0,8,0,1,1,1,0,2,2,0
1,0,280,1751,0,6,0,1,2,0,2,3,1,2
1,0,280,1752,0,7,0,1,2,1,1,2,1,1
1,0,280,1753,0,7,2,1,2,0,2,3,2,1
1,0,280,1754,0,9,2,1,3,0,3,2,1,1
1,0,280,1755,0,12,1,1,2,2,0,3,2,1
1,0,280,1756,0,12,1,3,2,2,0,3,2,1
1,0,280,1757,0,8,1,1,1,0,1,2,0,2
1,0,280,1758,0,4,1,2,2,1,1,2,2,0
1,0,281,1759,14,0,4,1,3,2,1,2,0,2
1,0,281,1760,0,8,1,1,1,0,1,3,2,1
1,0,281,1761,0,11,3,2,2,1,1,2,0,2
1,0,281,1762,0,4,0,0,0,0,0,2,0,2
1,0,281,1763,0,12,0,2,1,0,1,2,0,2
1,0,281,1764,0,9,2,2,1,1,0,2,1,1
1,0,282,1765,0,7,1,1,2,1,1,3,2,1
1,0,282,1766,10,0,2,0,3,0,3,2,0,2
1,0,282,1767,0,11,1,1,2,1,1,3,2,1
1,0,282,1768,0,10,3,0,3,2,1,3,2,1
1,0,283,1769,0,3,0,0,0,0,0,2,1,1
1,0,283,1770,0,11,2,2,2,2,0,3,2,1
1,0,283,1771,0,10,3,1,2,1,1,2,1,1
1,0,283,1772,0,4,1,2,2,1,1,2,1,1
1,0,283,1773,0,6,0,2,1,1,0,2,2,0
1,0,283,1774,0,8,2,1,2,1,1,2,1,1
1,0,283,1775,0,8,2,2,2,0,2,2,1,1
1,0,284,1776,0,11,0,2,0,0,0,2,0,2
1,0,284,1777,0,8,1,3,2,1,1,2,0,2
1,0,284,1778,0,10,2,3,2,1,1,3,0,3
1,0,284,1779,0,10,1,2,2,1,1,1,1,0
1,0,284,1780,0,5,3,0,2,0,2,2,0,2
1,0,284,1781,0,4,1,3,1,0,1,2,1,1
1,0,285,1782,0,11,1,1,1,0,1,2,1,1
1,0,285,1783,0,10,2,3,2,1,1,3,1,2
1,0,285,1784,0,6,0,1,1,0,1,2,0,2
1,0,285,1785,0,5,1,0,1,1,0,2,1,1
1,0,285,1786,0,12,0,1,3,2,1,2,0,2
1,0,285,1787,0,9,2,0,2,0,2,2,2,0
1,0,285,1788,0,14,1,3,2,1,1,2,1,1
1,0,285,1789,0,7,0,0,2,0,2,2,1,1
1,0,285,1790,0,8,0,1,1,0,1,2,0,2
1,0,286,1791,3,0,1,1,3,1,2,1,1,0
1,0,286,1792,0,13,1,1,2,2,0,2,0,2
1,0,287,1793,11,0,3,0,3,1,2,1,0,1
1,0,287,1794,0,4,1,2,2,1,1,3,1,2
1,0,287,1795,0,12,3,1,2,0,2,2,0,2
1,0,287,1796,0,3,0,1,0,0,0,2,2,0
1,0,288,1797,0,7,0,1,1,1,0,2,0,2
1,0,288,1798,0,11,3,2,2,1,1,2,0,2
1,0,288,1799,0,5,1,2,1,1,0,2,0,2
1,0,288,1800,0,9,4,0,2,1,1,2,2,0
1,0,288,1801,0,6,2,1,2,2,0,2,0,2
1,0,288,1802,0,7,2,1,1,1,0,2,1,1
1,0,288,1803,0,6,1,4,2,1,1,3,1,2
1,0,288,1804,0,11,2,2,1,1,0,3,0,3
1,0,289,1805,0,11,0,0,2,1,1,2,1,1
1,0,289,1806,0,7,1,1,2,2,0,2,2,0
1,0,289,1807,0,6,2,2,1,0,1,2,0,2
1,0,289,1808,0,11,2,3,2,1,1,2,1,1
1,0,289,1809,0,13,0,0,1,0,1,2,1,1
1,0,289,1810,0,9,0,1,2,1,1,2,0,2
1,0,289,1811,0,7,2,2,2,0,2,3,0,3
1,0,289,1812,0,10,3,0,2,0,2,2,0,2
1,0,289,1813,0,8,1,1,2,0,2,3,2,1
1,0,289,1814,0,9,1,2,2,2,0,3,2,1
1,0,289,1815,0,6,0,1,1,0,1,2,2,0
1,0,290,1816,0,9,2,2,2,1,1,2,0,2
1,0,290,1817,0,9,2,0,2,1,1,2,1,1
1,0,290,1818,0,12,0,2,1,1,0,2,2,0
1,0,290,1819,0,5,1,0,1,1,0,2,1,1
1,0,290,1820,0,9,0,0,2,1,1,2,2,0
1,0,290,1821,0,5,0,2,0,0,0,3,1,2
1,0,290,1822,0,12,3,3,2,1,1,2,1,1
1,0,291,1823,0,13,2,1,2,2,0,2,1,1
1,0,291,1824,0,9,2,0,1,1,0,2,2,0
1,0,291,1825,0,8,1,1,1,1,0,3,2,1
1,0,291,1826,0,8,2,1,2,1,1,2,2,0
1,0,291,1827,7,0,0,0,3,1,2,1,0,1
1,0,292,1828,0,10,2,0,2,2,0,2,2,0
1,0,292,1829,0,6,0,1,1,0,1,2,1,1
1,0,292,1830,0,7,0,1,1,0,1,2,1,1
1,0,292,1831,0,5,1,2,2,1,1,2,2,0
1,0,292,1832,0,11,0,2,2,0,2,3,2,1
1,0,292,1833,0,14,1,2,2,1,1,2,1,1
1,0,292,1834,0,10,1,1,2,1,1,2,1,1
1,0,292,1835,0,5,0,0,0,0,0,2,2,0
1,0,293,1836,11,0,2,1,3,1,2,2,1,1
1,0,293,1837,0,7,0,4,3,1,2,2,2,0
1,0,293,1838,0,9,1,1,1,1,0,2,0,2
1,0,293,1839,0,8,1,2,2,2,0,2,1,1
1,0,293,1840,0,5,2,0,1,1,0,3,1,2
1,0,293,1841,0,7,1,3,1,0,1,2,1,1
1,0,293,1842,0,6,1,0,1,1,0,2,2,0
1,0,293,1843,0,8,0,2,1,0,1,3,1,2
1,0,294,1844,0,5,1,2,2,0,2,2,1,1
1,0,294,1845,0,12,2,1,2,1,1,3,0,3
1,0,294,1846,0,13,1,1,1,1,0,2,1,1
1,0,294,1847,0,9,1,2,2,1,1,3,2,1
1,0,294,1848,0,5,2,2,1,1,0,2,1,1
1,0,294,1849,0,14,1,3,3,0,3,2,0,2
1,0,294,1850,0,10,0,2,1,1,0,3,2,1
1,0,294,1851,0,8,0,3,2,1,1,2,1,1
1,0,294,1852,0,10,0,1,2,0,2,2,1,1
1,0,295,1853,0,7,1,3,2,0,2,2,1,1
1,0,295,1854,0,10,0,0,2,0,2,3,0,3
1,0,295,1855,0,10,2,2,2,2,0,2,2,0
1,0,295,1856,0,10,1,1,3,1,2,2,1,1
1,0,296,1857,0,8,1,2,1,1,0,2,1,1
1,0,296,1858,0,4,2,0,1,1,0,3,1,2
1,0,296,1859,0,11,1,0,2,1,1,3,1,2
1,0,296,1860,0,5,2,1,2,0,2,2,0,2
1,0,296,1861,8,0,1,0,3,0,3,1,0,1
1,0,296,1862,0,7,1,2,2,1,1,3,1,2
1,0,296,1863,0,6,2,0,1,1,0,2,2,0
1,0,297,1864,0,15,0,2,3,0,3,1,1,0
1,0,297,1865,0,9,2,2,1,0,1,2,0,2
1,0,297,1866,5,0,1,1,3,1,2,1,0,1
1,0,297,1867,0,1,0,1,0,0,0,3,1,2
1,0,298,1868,0,7,1,1,2,2,0,2,2,0
1,0,298,1869,0,8,2,0,3,2,1,2,0,2
1,0,298,1870,0,8,1,0,2,0,2,2,0,2
1,0,298,1871,0,13,0,1,2,1,1,2,0,2
1,0,298,1872,0,6,1,1,1,1,0,2,0,2
1,0,299,1873,0,11,2,3,2,0,2,2,0,2
1,0,299,1874,0,14,1,2,2,1,1,2,2,0
1,0,299,1875,0,4,0,1,1,1,0,3,0,3
1,0,299,1876,0,6,2,2,2,1,1,3,1,2
1,0,299,1877,0,10,2,1,1,1,0,2,1,1
1,0,299,1878,0,8,0,2,2,1,1,2,1,1
1,0,299,1879,0,6,1,0,2,1,1,2,2,0
1,0,299,1880,0,14,1,0,1,1,0,2,0,2
1,0,299,1881,0,16,3,2,2,1,1,2,0,2
1,0,299,1882,0,4,0,1,1,1,0,3,1,2
1,0,299,1883,0,9,2,2,2,2,0,2,1,1
1,0,299,1884,10,0,1,2,3,3,0,2,2,0
1,0,299,1885,0,7,1,1,1,0,1,2,2,0
1,2,300,1886,13,0,3,5,3,2,1,2,1,1
1,2,300,1887,0,15,3,5,2,1,1,3,1,2
1,2,300,1888,0,13,2,3,2,1,1,3,0,3
1,2,300,1889,0,10,1,1,2,2,0,3,2,1
1,2,300,1890,18,0,2,5,3,1,2,2,0,2
1,2,301,1891,12,0,4,4,2,2,0,3,1,2
1,2,301,1892,16,0,2,2,3,0,3,2,0,2
1,2,301,1893,0,5,1,2,1,1,0,3,2,1
1,2,302,1894,0,8,0,4,2,1,1,3,1,2
1,2,302,1895,10,0,3,2,3,2,1,2,0,2
1,2,302,1896,13,0,1,5,3,0,3,2,0,2
1,2,302,1897,0,16,2,4,3,2,1,2,1,1
1,2,303,1898,0,11,1,4,2,0,2,3,0,3
1,2,303,1899,11,0,1,5,3,0,3,2,0,2
1,2,304,1900,7,0,4,2,3,0,3,1,0,1
1,2,305,1901,6,0,2,5,3,0,3,1,0,1
1,2,306,1902,11,0,1,3,3,2,1,3,1,2
1,2,306,1903,9,0,0,4,3,2,1,2,0,2
1,2,307,1904,0,8,3,6,2,1,1,2,2,0
1,2,307,1905,14,0,3,5,3,1,2,2,1,1
1,2,307,1906,0,11,1,4,2,0,2,3,0,3
1,2,308,1907,0,10,0,1,1,1,0,3,3,0
1,2,308,1908,9,0,2,5,3,2,1,2,0,2
1,2,308,1909,11,0,2,5,3,1,2,2,1,1
1,2,309,1910,0,19,4,4,3,1,2,3,2,1
1,2,309,1911,9,0,2,3,3,0,3,2,1,1
1,2,309,1912,13,0,5,8,3,1,2,2,1,1
1,2,309,1913,0,15,4,5,2,2,0,2,2,0
1,2,309,1914,0,13,3,3,3,1,2,3,1,2
1,2,310,1915,12,0,1,4,3,2,1,2,0,2
1,2,310,1916,0,8,1,3,1,1,0,3,1,2
1,2,310,1917,15,0,4,3,3,2,1,3,0,3
1,2,311,1918,0,21,1,5,2,1,1,3,0,3
1,2,311,1919,14,0,2,3,3,1,2,2,0,2
1,2,311,1920,0,13,2,5,2,1,1,2,2,0
1,2,311,1921,0,19,1,1,0,0,0,0,0,0
1,2,311,1922,0,9,4,5,3,1,2,2,2,0
1,2,312,1923,8,0,3,5,3,2,1,1,1,0
1,2,313,1924,0,7,2,4,1,0,1,3,1,2
1,2,313,1925,7,0,1,4,3,1,2,3,0,3
1,2,313,1926,0,5,1,1,2,1,1,3,2,1
1,2,313,1927,15,0,4,6,2,1,1,2,1,1
1,2,314,1928,0,15,1,6,2,1,1,3,2,1
1,2,314,1929,0,11,0,1,3,2,1,3,0,3
1,2,314,1930,9,0,3,4,3,3,0,2,1,1
1,2,315,1931,0,10,2,3,2,0,2,3,1,2
1,2,315,1932,0,7,2,3,2,1,1,3,1,2
1,2,316,1933,7,0,0,2,3,2,1,2,1,1
1,2,316,1934,0,12,0,5,2,0,2,3,2,1
1,2,316,1935,0,14,2,2,2,1,1,3,0,3
1,2,316,1936,17,0,2,2,3,0,3,2,1,1
1,2,317,1937,0,9,1,2,1,0,1,2,2,0
1,2,317,1938,6,0,2,3,3,2,1,1,0,1
1,2,317,1939,0,15,4,5,3,2,1,3,1,2
1,2,318,1940,11,0,1,6,3,0,3,2,0,2
1,2,318,1941,0,12,2,3,2,0,2,3,0,3
1,2,318,1942,0,8,1,2,2,1,1,3,3,0
1,2,318,1943,0,15,2,4,3,2,1,3,0,3
1,2,318,1944,13,0,1,3,3,2,1,2,2,0
1,2,319,1945,10,0,2,4,3,0,3,1,0,1
1,2,319,1946,0,10,1,5,2,0,2,3,0,3
1,2,319,1947,0,11,1,2,2,2,0,3,0,3
1,2,320,1948,0,10,2,2,1,1,0,3,1,2
1,2,320,1949,0,7,2,3,2,2,0,3,1,2
1,2,321,1950,0,18,1,3,3,1,2,2,1,1
1,2,321,1951,0,19,4,5,3,2,1,3,1,2
1,2,321,1952,0,9,2,5,3,1,2,2,2,0
1,2,321,1953,11,0,4,5,3,2,1,2,1,1
1,2,322,1954,0,15,3,5,2,0,2,3,0,3
1,2,322,1955,13,0,1,4,3,2,1,2,1,1
1,2,322,1956,0,7,0,4,2,0,2,3,1,2
1,2,322,1957,0,11,1,6,3,3,0,3,2,1
1,2,322,1958,7,0,2,4,3,1,2,2,2,0
1,2,323,1959,6,0,2,4,3,2,1,1,1,0
1,2,323,1960,0,12,0,2,1,1,0,3,0,3
1,2,323,1961,0,8,1,2,2,0,2,3,3,0
1,2,324,1962,16,0,1,7,3,0,3,3,1,2
1,2,324,1963,0,8,3,2,3,1,2,3,3,0
1,2,324,1964,9,0,2,3,3,1,2,2,1,1
1,2,324,1965,0,14,3,3,3,0,3,3,1,2
1,2,324,1966,0,10,2,6,2,0,2,3,1,2
1,2,325,1967,0,9,0,4,2,1,1,3,0,3
1,2,325,1968,5,0,2,3,2,1,1,0,0,0
1,2,325,1969,0,9,1,2,1,1,0,3,1,2
1,2,326,1970,0,14,2,3,2,0,2,3,0,3
1,2,326,1971,12,0,1,5,3,1,2,3,1,2
1,2,326,1972,0,9,1,2,2,1,1,3,1,2
1,2,327,1973,0,11,3,5,2,2,0,3,2,1
1,2,327,1974,6,0,2,4,3,2,1,1,0,1
1,2,327,1975,0,9,1,4,2,2,0,3,1,2
1,2,327,1976,0,13,2,5,3,1,2,3,0,3
1,2,327,1977,15,0,2,5,3,1,2,3,1,2
1,2,328,1978,13,0,3,2,3,0,3,2,0,2
1,2,328,1979,0,8,0,3,2,2,0,3,0,3
1,2,328,1980,0,13,2,4,2,2,0,3,2,1
1,2,328,1981,11,0,4,3,3,2,1,2,0,2
1,2,329,1982,0,9,2,5,2,1,1,3,1,2
1,2,329,1983,0,7,2,1,2,1,1,2,1,1
1,2,330,1984,0,10,1,5,2,1,1,3,0,3
1,2,330,1985,15,0,5,2,3,3,0,2,1,1
1,2,330,1986,11,0,4,3,3,2,1,2,1,1
1,2,330,1987,0,4,0,3,1,0,1,3,2,1
1,2,331,1988,0,10,1,4,2,1,1,3,2,1
1,2,331,1989,0,18,3,5,2,1,1,3,0,3
1,2,331,1990,0,7,1,4,2,0,2,3,2,1
1,2,331,1991,16,0,3,5,3,1,2,3,0,3
1,2,331,1992,17,0,3,3,3,2,1,3,0,3
1,2,331,1993,13,0,2,4,3,1,2,3,1,2
1,2,332,1994,0,18,4,2,3,2,1,3,0,3
1,2,332,1995,0,9,0,3,1,0,1,2,1,1
1,2,332,1996,9,0,3,5,3,0,3,1,0,1
1,2,333,1997,0,6,3,1,2,0,2,3,1,2
1,2,334,1998,12,0,2,4,3,1,2,3,1,2
1,2,334,1999,0,16,0,4,3,0,3,2,1,1
1,2,334,2000,0,13,2,5,2,0,2,3,2,1
1,2,334,2001,0,6,2,4,2,0,2,3,0,3
1,2,335,2002,3,0,3,1,3,1,2,2,1,1
1,2,335,2003,0,17,0,5,2,1,1,3,1,2
1,2,335,2004,13,0,4,5,3,2,1,3,0,3
1,2,335,2005,0,11,1,3,2,1,1,3,2,1
1,2,335,2006,0,12,2,1,2,2,0,3,2,1
1,2,336,2007,0,14,3,2,2,2,0,3,1,2
1,2,336,2008,0,10,2,3,1,0,1,3,2,1
1,2,337,2009,0,6,0,1,0,0,0,2,2,0
1,2,338,2010,18,0,2,5,3,2,1,3,1,2
1,2,338,2011,0,15,1,5,2,1,1,3,0,3
1,2,338,2012,0,18,1,4,3,2,1,2,2,0
1,2,338,2013,0,20,1,5,0,0,0,0,0,0
1,2,338,2014,0,13,5,5,2,0,2,3,0,3
1,2,339,2015,0,13,2,3,2,0,2,3,0,3
1,2,339,2016,6,0,0,1,3,1,2,1,0,1
1,2,339,2017,0,7,2,5,2,2,0,3,3,0
1,2,340,2018,0,11,2,2,2,1,1,3,1,2
