ID,p31,p32,p33,p34,p35,p36,winRate
419,0.0,0.1,0.2,0.6,0.0,0.1,0.7206
420,0.0,0.1,0.2,0.6,0.1,0.0,0.7142
421,0.0,0.1,0.2,0.7,0.0,0.0,0.7076
422,0.0,0.1,0.3,0.0,0.0,0.6,0.6756
423,0.0,0.1,0.3,0.0,0.1,0.5,0.6716
424,0.0,0.1,0.3,0.0,0.2,0.4,0.6704
425,0.0,0.1,0.3,0.0,0.3,0.3,0.6762
426,0.0,0.1,0.3,0.0,0.4,0.2,0.6748
427,0.0,0.1,0.3,0.0,0.5,0.1,0.688
428,0.0,0.1,0.3,0.0,0.6,0.0,0.6666
429,0.0,0.1,0.3,0.1,0.0,0.5,0.7016
430,0.0,0.1,0.3,0.1,0.1,0.4,0.7196
431,0.0,0.1,0.3,0.1,0.2,0.3,0.7124
432,0.0,0.1,0.3,0.1,0.3,0.2,0.7162
433,0.0,0.1,0.3,0.1,0.4,0.1,0.7158
434,0.0,0.1,0.3,0.1,0.5,0.0,0.71
435,0.0,0.1,0.3,0.2,0.0,0.4,0.7242
436,0.0,0.1,0.3,0.2,0.1,0.3,0.7218
437,0.0,0.1,0.3,0.2,0.2,0.2,0.721
438,0.0,0.1,0.3,0.2,0.3,0.1,0.7316
439,0.0,0.1,0.3,0.2,0.4,0.0,0.7234
440,0.0,0.1,0.3,0.3,0.0,0.3,0.725
441,0.0,0.1,0.3,0.3,0.1,0.2,0.7194
442,0.0,0.1,0.3,0.3,0.2,0.1,0.7240000000000001
443,0.0,0.1,0.3,0.3,0.3,0.0,0.7212
444,0.0,0.1,0.3,0.4,0.0,0.2,0.7322
445,0.0,0.1,0.3,0.4,0.1,0.1,0.7254
