ID,p3,p4,p5,p6,winRate
102,0.0,0.9,0.3,0.7,0.7340000000000001
103,0.0,0.9,0.4,0.6,0.732
104,0.0,0.9,0.5,0.5,0.7434
105,0.0,0.9,0.6,0.4,0.7352
106,0.0,0.9,0.7,0.3,0.74
107,0.0,0.9,0.8,0.2,0.7358
108,0.0,0.9,0.9,0.1,0.7352
109,0.0,0.9,1.0,0.0,0.7374
110,0.0,1.0,0.0,1.0,0.7512
111,0.0,1.0,0.1,0.9,0.743
112,0.0,1.0,0.2,0.8,0.7444
113,0.0,1.0,0.3,0.7,0.7254
114,0.0,1.0,0.4,0.6,0.73
115,0.0,1.0,0.5,0.5,0.7348
116,0.0,1.0,0.6,0.4,0.7290000000000001
117,0.0,1.0,0.7,0.3,0.7308
118,0.0,1.0,0.8,0.2,0.743
119,0.0,1.0,0.9,0.1,0.7284
120,0.0,1.0,1.0,0.0,0.7294
121,0.05,0.0,0.0,1.0,0.7332
122,0.05,0.0,0.1,0.9,0.7238
123,0.05,0.0,0.2,0.8,0.7316
124,0.05,0.0,0.3,0.7,0.7274
125,0.05,0.0,0.4,0.6,0.7266
126,0.05,0.0,0.5,0.5,0.733
127,0.05,0.0,0.6,0.4,0.7314
128,0.05,0.0,0.7,0.3,0.7284
129,0.05,0.0,0.8,0.2,0.725
130,0.05,0.0,0.9,0.1,0.7344
131,0.05,0.0,1.0,0.0,0.7362
132,0.05,0.1,0.0,1.0,0.7398
133,0.05,0.1,0.1,0.9,0.7466
134,0.05,0.1,0.2,0.8,0.7478
135,0.05,0.1,0.3,0.7,0.7288
136,0.05,0.1,0.4,0.6,0.7366
137,0.05,0.1,0.5,0.5,0.7390000000000001
138,0.05,0.1,0.6,0.4,0.7418
139,0.05,0.1,0.7,0.3,0.7314
140,0.05,0.1,0.8,0.2,0.7308
141,0.05,0.1,0.9,0.1,0.7276
142,0.05,0.1,1.0,0.0,0.727
143,0.05,0.2,0.0,1.0,0.74
144,0.05,0.2,0.1,0.9,0.7340000000000001
145,0.05,0.2,0.2,0.8,0.7356
146,0.05,0.2,0.3,0.7,0.7284
147,0.05,0.2,0.4,0.6,0.7406
148,0.05,0.2,0.5,0.5,0.7332
149,0.05,0.2,0.6,0.4,0.7414
150,0.05,0.2,0.7,0.3,0.7348
151,0.05,0.2,0.8,0.2,0.7362
152,0.05,0.2,0.9,0.1,0.7386
153,0.05,0.2,1.0,0.0,0.7332
154,0.05,0.3,0.0,1.0,0.7414
155,0.05,0.3,0.1,0.9,0.7444
156,0.05,0.3,0.2,0.8,0.7328
157,0.05,0.3,0.3,0.7,0.7414
158,0.05,0.3,0.4,0.6,0.7434
159,0.05,0.3,0.5,0.5,0.7368
160,0.05,0.3,0.6,0.4,0.7340000000000001
161,0.05,0.3,0.7,0.3,0.7396
162,0.05,0.3,0.8,0.2,0.7406
163,0.05,0.3,0.9,0.1,0.73
164,0.05,0.3,1.0,0.0,0.7344
165,0.05,0.4,0.0,1.0,0.752
166,0.05,0.4,0.1,0.9,0.7384
167,0.05,0.4,0.2,0.8,0.7334
168,0.05,0.4,0.3,0.7,0.736
169,0.05,0.4,0.4,0.6,0.733
170,0.05,0.4,0.5,0.5,0.7404
171,0.05,0.4,0.6,0.4,0.73
172,0.05,0.4,0.7,0.3,0.7308
173,0.05,0.4,0.8,0.2,0.7402
174,0.05,0.4,0.9,0.1,0.7392
175,0.05,0.4,1.0,0.0,0.7302
176,0.05,0.5,0.0,1.0,0.7468
177,0.05,0.5,0.1,0.9,0.7414
178,0.05,0.5,0.2,0.8,0.7386
179,0.05,0.5,0.3,0.7,0.7338
180,0.05,0.5,0.4,0.6,0.7392
181,0.05,0.5,0.5,0.5,0.7394
182,0.05,0.5,0.6,0.4,0.7248
183,0.05,0.5,0.7,0.3,0.7390000000000001
184,0.05,0.5,0.8,0.2,0.7266
185,0.05,0.5,0.9,0.1,0.7374
186,0.05,0.5,1.0,0.0,0.7358
187,0.05,0.6,0.0,1.0,0.7382
188,0.05,0.6,0.1,0.9,0.7424
189,0.05,0.6,0.2,0.8,0.7432
190,0.05,0.6,0.3,0.7,0.742
191,0.05,0.6,0.4,0.6,0.741
192,0.05,0.6,0.5,0.5,0.7226
193,0.05,0.6,0.6,0.4,0.7466
194,0.05,0.6,0.7,0.3,0.7306
195,0.05,0.6,0.8,0.2,0.7342
196,0.05,0.6,0.9,0.1,0.7298
197,0.05,0.6,1.0,0.0,0.7444
198,0.05,0.7,0.0,1.0,0.7390000000000001
199,0.05,0.7,0.1,0.9,0.7328
200,0.05,0.7,0.2,0.8,0.7448
201,0.05,0.7,0.3,0.7,0.73
202,0.05,0.7,0.4,0.6,0.737
203,0.05,0.7,0.5,0.5,0.7458
204,0.05,0.7,0.6,0.4,0.733
205,0.05,0.7,0.7,0.3,0.7362
206,0.05,0.7,0.8,0.2,0.7426
207,0.05,0.7,0.9,0.1,0.7418
208,0.05,0.7,1.0,0.0,0.7228
209,0.05,0.8,0.0,1.0,0.7340000000000001
210,0.05,0.8,0.1,0.9,0.7336
211,0.05,0.8,0.2,0.8,0.738
212,0.05,0.8,0.3,0.7,0.7262
213,0.05,0.8,0.4,0.6,0.7274
214,0.05,0.8,0.5,0.5,0.7304
215,0.05,0.8,0.6,0.4,0.7372
216,0.05,0.8,0.7,0.3,0.75
217,0.05,0.8,0.8,0.2,0.736
218,0.05,0.8,0.9,0.1,0.7394
219,0.05,0.8,1.0,0.0,0.7344
220,0.05,0.9,0.0,1.0,0.7216
221,0.05,0.9,0.1,0.9,0.7276
222,0.05,0.9,0.2,0.8,0.7376
223,0.05,0.9,0.3,0.7,0.745
224,0.05,0.9,0.4,0.6,0.7314
225,0.05,0.9,0.5,0.5,0.7306
226,0.05,0.9,0.6,0.4,0.7318
227,0.05,0.9,0.7,0.3,0.7504
228,0.05,0.9,0.8,0.2,0.735
229,0.05,0.9,0.9,0.1,0.7372
230,0.05,0.9,1.0,0.0,0.735
231,0.05,1.0,0.0,1.0,0.7264
232,0.05,1.0,0.1,0.9,0.7282
233,0.05,1.0,0.2,0.8,0.7336
234,0.05,1.0,0.3,0.7,0.7376
235,0.05,1.0,0.4,0.6,0.7352
236,0.05,1.0,0.5,0.5,0.7332
237,0.05,1.0,0.6,0.4,0.7376
238,0.05,1.0,0.7,0.3,0.7316
239,0.05,1.0,0.8,0.2,0.7302
240,0.05,1.0,0.9,0.1,0.7344
241,0.05,1.0,1.0,0.0,0.7352
242,0.1,0.0,0.0,1.0,0.7246
243,0.1,0.0,0.1,0.9,0.7366
244,0.1,0.0,0.2,0.8,0.7366
245,0.1,0.0,0.3,0.7,0.7352
246,0.1,0.0,0.4,0.6,0.7324
247,0.1,0.0,0.5,0.5,0.727
248,0.1,0.0,0.6,0.4,0.7346
249,0.1,0.0,0.7,0.3,0.7312
250,0.1,0.0,0.8,0.2,0.7170000000000001
251,0.1,0.0,0.9,0.1,0.7314
252,0.1,0.0,1.0,0.0,0.7166
253,0.1,0.1,0.0,1.0,0.7402
254,0.1,0.1,0.1,0.9,0.7368
255,0.1,0.1,0.2,0.8,0.727
256,0.1,0.1,0.3,0.7,0.7384
257,0.1,0.1,0.4,0.6,0.7328
258,0.1,0.1,0.5,0.5,0.7398
259,0.1,0.1,0.6,0.4,0.7344
260,0.1,0.1,0.7,0.3,0.7298
261,0.1,0.1,0.8,0.2,0.7344
262,0.1,0.1,0.9,0.1,0.7290000000000001
263,0.1,0.1,1.0,0.0,0.7348
264,0.1,0.2,0.0,1.0,0.737
265,0.1,0.2,0.1,0.9,0.7394
266,0.1,0.2,0.2,0.8,0.7326
267,0.1,0.2,0.3,0.7,0.7346
268,0.1,0.2,0.4,0.6,0.7408
269,0.1,0.2,0.5,0.5,0.7294
270,0.1,0.2,0.6,0.4,0.7362
271,0.1,0.2,0.7,0.3,0.7240000000000001
272,0.1,0.2,0.8,0.2,0.7314
273,0.1,0.2,0.9,0.1,0.7362
274,0.1,0.2,1.0,0.0,0.7318
275,0.1,0.3,0.0,1.0,0.7368
276,0.1,0.3,0.1,0.9,0.7402
277,0.1,0.3,0.2,0.8,0.7334
278,0.1,0.3,0.3,0.7,0.74
279,0.1,0.3,0.4,0.6,0.7448
280,0.1,0.3,0.5,0.5,0.7414
281,0.1,0.3,0.6,0.4,0.7276
282,0.1,0.3,0.7,0.3,0.7336
283,0.1,0.3,0.8,0.2,0.7352
284,0.1,0.3,0.9,0.1,0.735
285,0.1,0.3,1.0,0.0,0.728
286,0.1,0.4,0.0,1.0,0.7544
287,0.1,0.4,0.1,0.9,0.7358
288,0.1,0.4,0.2,0.8,0.7396
289,0.1,0.4,0.3,0.7,0.7314
290,0.1,0.4,0.4,0.6,0.733
291,0.1,0.4,0.5,0.5,0.7324
292,0.1,0.4,0.6,0.4,0.7356
293,0.1,0.4,0.7,0.3,0.727
294,0.1,0.4,0.8,0.2,0.7376
295,0.1,0.4,0.9,0.1,0.7324
296,0.1,0.4,1.0,0.0,0.7306
297,0.1,0.5,0.0,1.0,0.7454
298,0.1,0.5,0.1,0.9,0.7472
299,0.1,0.5,0.2,0.8,0.7354
300,0.1,0.5,0.3,0.7,0.7432
301,0.1,0.5,0.4,0.6,0.7436
302,0.1,0.5,0.5,0.5,0.7468
303,0.1,0.5,0.6,0.4,0.7382
304,0.1,0.5,0.7,0.3,0.7352
305,0.1,0.5,0.8,0.2,0.7258
306,0.1,0.5,0.9,0.1,0.732
307,0.1,0.5,1.0,0.0,0.7404
308,0.1,0.6,0.0,1.0,0.7326
309,0.1,0.6,0.1,0.9,0.738
310,0.1,0.6,0.2,0.8,0.736
311,0.1,0.6,0.3,0.7,0.7294
312,0.1,0.6,0.4,0.6,0.74
313,0.1,0.6,0.5,0.5,0.732
314,0.1,0.6,0.6,0.4,0.7376
315,0.1,0.6,0.7,0.3,0.7336
316,0.1,0.6,0.8,0.2,0.7278
317,0.1,0.6,0.9,0.1,0.73
318,0.1,0.6,1.0,0.0,0.7402
319,0.1,0.7,0.0,1.0,0.7416
320,0.1,0.7,0.1,0.9,0.7378
321,0.1,0.7,0.2,0.8,0.7376
322,0.1,0.7,0.3,0.7,0.7432
323,0.1,0.7,0.4,0.6,0.7340000000000001
324,0.1,0.7,0.5,0.5,0.7278
325,0.1,0.7,0.6,0.4,0.7372
326,0.1,0.7,0.7,0.3,0.7372
327,0.1,0.7,0.8,0.2,0.7372
328,0.1,0.7,0.9,0.1,0.7452
329,0.1,0.7,1.0,0.0,0.7342
330,0.1,0.8,0.0,1.0,0.7328
331,0.1,0.8,0.1,0.9,0.7426
332,0.1,0.8,0.2,0.8,0.7258
333,0.1,0.8,0.3,0.7,0.73
334,0.1,0.8,0.4,0.6,0.7358
335,0.1,0.8,0.5,0.5,0.7392
336,0.1,0.8,0.6,0.4,0.7434
337,0.1,0.8,0.7,0.3,0.741
338,0.1,0.8,0.8,0.2,0.7308
339,0.1,0.8,0.9,0.1,0.742
340,0.1,0.8,1.0,0.0,0.7276
341,0.1,0.9,0.0,1.0,0.7364
342,0.1,0.9,0.1,0.9,0.7346
343,0.1,0.9,0.2,0.8,0.748
344,0.1,0.9,0.3,0.7,0.7374
345,0.1,0.9,0.4,0.6,0.737
346,0.1,0.9,0.5,0.5,0.7336
347,0.1,0.9,0.6,0.4,0.7354
348,0.1,0.9,0.7,0.3,0.7296
349,0.1,0.9,0.8,0.2,0.7306
350,0.1,0.9,0.9,0.1,0.7414
351,0.1,0.9,1.0,0.0,0.7396
352,0.1,1.0,0.0,1.0,0.7344
353,0.1,1.0,0.1,0.9,0.748
354,0.1,1.0,0.2,0.8,0.7262
355,0.1,1.0,0.3,0.7,0.7318
356,0.1,1.0,0.4,0.6,0.7390000000000001
357,0.1,1.0,0.5,0.5,0.7396
358,0.1,1.0,0.6,0.4,0.7438
359,0.1,1.0,0.7,0.3,0.7368
360,0.1,1.0,0.8,0.2,0.7444
361,0.1,1.0,0.9,0.1,0.737
362,0.1,1.0,1.0,0.0,0.7272
363,0.15,0.0,0.0,1.0,0.7258
364,0.15,0.0,0.1,0.9,0.7406
365,0.15,0.0,0.2,0.8,0.7278
366,0.15,0.0,0.3,0.7,0.7392
367,0.15,0.0,0.4,0.6,0.7272
368,0.15,0.0,0.5,0.5,0.7328
369,0.15,0.0,0.6,0.4,0.7278
370,0.15,0.0,0.7,0.3,0.7326
371,0.15,0.0,0.8,0.2,0.7228
372,0.15,0.0,0.9,0.1,0.7244
373,0.15,0.0,1.0,0.0,0.7264
374,0.15,0.1,0.0,1.0,0.7340000000000001
375,0.15,0.1,0.1,0.9,0.731
376,0.15,0.1,0.2,0.8,0.7456
377,0.15,0.1,0.3,0.7,0.742
378,0.15,0.1,0.4,0.6,0.7378
379,0.15,0.1,0.5,0.5,0.7372
380,0.15,0.1,0.6,0.4,0.7436
381,0.15,0.1,0.7,0.3,0.7334
382,0.15,0.1,0.8,0.2,0.7302
383,0.15,0.1,0.9,0.1,0.7314
384,0.15,0.1,1.0,0.0,0.7378
385,0.15,0.2,0.0,1.0,0.7348
386,0.15,0.2,0.1,0.9,0.7474
387,0.15,0.2,0.2,0.8,0.7402
388,0.15,0.2,0.3,0.7,0.7384
389,0.15,0.2,0.4,0.6,0.7298
390,0.15,0.2,0.5,0.5,0.7372
391,0.15,0.2,0.6,0.4,0.7322
392,0.15,0.2,0.7,0.3,0.7348
393,0.15,0.2,0.8,0.2,0.731
394,0.15,0.2,0.9,0.1,0.7392
395,0.15,0.2,1.0,0.0,0.7318
396,0.15,0.3,0.0,1.0,0.7362
397,0.15,0.3,0.1,0.9,0.7368
398,0.15,0.3,0.2,0.8,0.7358
399,0.15,0.3,0.3,0.7,0.7408
400,0.15,0.3,0.4,0.6,0.7336
401,0.15,0.3,0.5,0.5,0.7438
402,0.15,0.3,0.6,0.4,0.7438
403,0.15,0.3,0.7,0.3,0.731
404,0.15,0.3,0.8,0.2,0.7368
405,0.15,0.3,0.9,0.1,0.7390000000000001
406,0.15,0.3,1.0,0.0,0.7366
407,0.15,0.4,0.0,1.0,0.7424
408,0.15,0.4,0.1,0.9,0.7402
409,0.15,0.4,0.2,0.8,0.7356
410,0.15,0.4,0.3,0.7,0.7552
411,0.15,0.4,0.4,0.6,0.7278
412,0.15,0.4,0.5,0.5,0.7442
413,0.15,0.4,0.6,0.4,0.7324
414,0.15,0.4,0.7,0.3,0.7278
415,0.15,0.4,0.8,0.2,0.7344
416,0.15,0.4,0.9,0.1,0.7356
417,0.15,0.4,1.0,0.0,0.7412
418,0.15,0.5,0.0,1.0,0.7348
419,0.15,0.5,0.1,0.9,0.732
420,0.15,0.5,0.2,0.8,0.7418
421,0.15,0.5,0.3,0.7,0.7398
422,0.15,0.5,0.4,0.6,0.742
423,0.15,0.5,0.5,0.5,0.7402
424,0.15,0.5,0.6,0.4,0.7382
425,0.15,0.5,0.7,0.3,0.726
426,0.15,0.5,0.8,0.2,0.7328
427,0.15,0.5,0.9,0.1,0.7346
428,0.15,0.5,1.0,0.0,0.737
429,0.15,0.6,0.0,1.0,0.7448
430,0.15,0.6,0.1,0.9,0.7426
431,0.15,0.6,0.2,0.8,0.7242
432,0.15,0.6,0.3,0.7,0.7326
433,0.15,0.6,0.4,0.6,0.7348
434,0.15,0.6,0.5,0.5,0.7462
435,0.15,0.6,0.6,0.4,0.7482
436,0.15,0.6,0.7,0.3,0.7284
437,0.15,0.6,0.8,0.2,0.7422
438,0.15,0.6,0.9,0.1,0.7356
439,0.15,0.6,1.0,0.0,0.7262
440,0.15,0.7,0.0,1.0,0.7440000000000001
441,0.15,0.7,0.1,0.9,0.7368
442,0.15,0.7,0.2,0.8,0.731
443,0.15,0.7,0.3,0.7,0.721
444,0.15,0.7,0.4,0.6,0.7426
445,0.15,0.7,0.5,0.5,0.7434
446,0.15,0.7,0.6,0.4,0.7408
447,0.15,0.7,0.7,0.3,0.7282
448,0.15,0.7,0.8,0.2,0.7316
449,0.15,0.7,0.9,0.1,0.7384
450,0.15,0.7,1.0,0.0,0.7326
451,0.15,0.8,0.0,1.0,0.7306
452,0.15,0.8,0.1,0.9,0.7386
453,0.15,0.8,0.2,0.8,0.7378
454,0.15,0.8,0.3,0.7,0.7256
455,0.15,0.8,0.4,0.6,0.7334
456,0.15,0.8,0.5,0.5,0.7348
457,0.15,0.8,0.6,0.4,0.7372
458,0.15,0.8,0.7,0.3,0.7324
459,0.15,0.8,0.8,0.2,0.7332
460,0.15,0.8,0.9,0.1,0.7276
461,0.15,0.8,1.0,0.0,0.7242
462,0.15,0.9,0.0,1.0,0.7346
463,0.15,0.9,0.1,0.9,0.7286
464,0.15,0.9,0.2,0.8,0.7346
465,0.15,0.9,0.3,0.7,0.7284
466,0.15,0.9,0.4,0.6,0.7444
467,0.15,0.9,0.5,0.5,0.7418
468,0.15,0.9,0.6,0.4,0.7438
469,0.15,0.9,0.7,0.3,0.7364
470,0.15,0.9,0.8,0.2,0.7390000000000001
471,0.15,0.9,0.9,0.1,0.7298
472,0.15,0.9,1.0,0.0,0.7364
473,0.15,1.0,0.0,1.0,0.7448
474,0.15,1.0,0.1,0.9,0.7346
475,0.15,1.0,0.2,0.8,0.7366
476,0.15,1.0,0.3,0.7,0.7364
477,0.15,1.0,0.4,0.6,0.7202
478,0.15,1.0,0.5,0.5,0.7374
479,0.15,1.0,0.6,0.4,0.7342
480,0.15,1.0,0.7,0.3,0.7478
481,0.15,1.0,0.8,0.2,0.7284
482,0.15,1.0,0.9,0.1,0.732
483,0.15,1.0,1.0,0.0,0.7392
484,0.2,0.0,0.0,1.0,0.7248
485,0.2,0.0,0.1,0.9,0.727
486,0.2,0.0,0.2,0.8,0.7234
487,0.2,0.0,0.3,0.7,0.7390000000000001
488,0.2,0.0,0.4,0.6,0.7284
489,0.2,0.0,0.5,0.5,0.7374
490,0.2,0.0,0.6,0.4,0.7328
491,0.2,0.0,0.7,0.3,0.728
492,0.2,0.0,0.8,0.2,0.7202
493,0.2,0.0,0.9,0.1,0.7236
494,0.2,0.0,1.0,0.0,0.7326
495,0.2,0.1,0.0,1.0,0.7478
496,0.2,0.1,0.1,0.9,0.7366
497,0.2,0.1,0.2,0.8,0.7426
498,0.2,0.1,0.3,0.7,0.7432
499,0.2,0.1,0.4,0.6,0.7509999999999999
500,0.2,0.1,0.5,0.5,0.7490000000000001
501,0.2,0.1,0.6,0.4,0.743
502,0.2,0.1,0.7,0.3,0.7268
503,0.2,0.1,0.8,0.2,0.7396
504,0.2,0.1,0.9,0.1,0.7372
505,0.2,0.1,1.0,0.0,0.73
506,0.2,0.2,0.0,1.0,0.735
507,0.2,0.2,0.1,0.9,0.7338
508,0.2,0.2,0.2,0.8,0.7390000000000001
509,0.2,0.2,0.3,0.7,0.7422
510,0.2,0.2,0.4,0.6,0.7306
511,0.2,0.2,0.5,0.5,0.7428
512,0.2,0.2,0.6,0.4,0.7384
513,0.2,0.2,0.7,0.3,0.7376
514,0.2,0.2,0.8,0.2,0.7334
515,0.2,0.2,0.9,0.1,0.7304
516,0.2,0.2,1.0,0.0,0.7236
517,0.2,0.3,0.0,1.0,0.738
518,0.2,0.3,0.1,0.9,0.7386
519,0.2,0.3,0.2,0.8,0.7302
520,0.2,0.3,0.3,0.7,0.742
521,0.2,0.3,0.4,0.6,0.7242
522,0.2,0.3,0.5,0.5,0.7448
523,0.2,0.3,0.6,0.4,0.7364
524,0.2,0.3,0.7,0.3,0.7354
525,0.2,0.3,0.8,0.2,0.7368
526,0.2,0.3,0.9,0.1,0.7412
527,0.2,0.3,1.0,0.0,0.7322
528,0.2,0.4,0.0,1.0,0.7362
529,0.2,0.4,0.1,0.9,0.7482
530,0.2,0.4,0.2,0.8,0.7414
531,0.2,0.4,0.3,0.7,0.7246
532,0.2,0.4,0.4,0.6,0.7312
533,0.2,0.4,0.5,0.5,0.7368
534,0.2,0.4,0.6,0.4,0.7254
535,0.2,0.4,0.7,0.3,0.7418
536,0.2,0.4,0.8,0.2,0.7352
537,0.2,0.4,0.9,0.1,0.7354
538,0.2,0.4,1.0,0.0,0.7324
539,0.2,0.5,0.0,1.0,0.7374
540,0.2,0.5,0.1,0.9,0.7428
541,0.2,0.5,0.2,0.8,0.7414
542,0.2,0.5,0.3,0.7,0.732
543,0.2,0.5,0.4,0.6,0.7448
544,0.2,0.5,0.5,0.5,0.7244
545,0.2,0.5,0.6,0.4,0.7314
546,0.2,0.5,0.7,0.3,0.7368
547,0.2,0.5,0.8,0.2,0.7224
548,0.2,0.5,0.9,0.1,0.7356
549,0.2,0.5,1.0,0.0,0.7402
550,0.2,0.6,0.0,1.0,0.7352
551,0.2,0.6,0.1,0.9,0.7414
552,0.2,0.6,0.2,0.8,0.7356
553,0.2,0.6,0.3,0.7,0.7390000000000001
554,0.2,0.6,0.4,0.6,0.7342
555,0.2,0.6,0.5,0.5,0.7284
556,0.2,0.6,0.6,0.4,0.7392
557,0.2,0.6,0.7,0.3,0.7292
558,0.2,0.6,0.8,0.2,0.74
559,0.2,0.6,0.9,0.1,0.7258
560,0.2,0.6,1.0,0.0,0.7254
561,0.2,0.7,0.0,1.0,0.7374
562,0.2,0.7,0.1,0.9,0.7316
563,0.2,0.7,0.2,0.8,0.733
564,0.2,0.7,0.3,0.7,0.7294
565,0.2,0.7,0.4,0.6,0.7304
566,0.2,0.7,0.5,0.5,0.7298
567,0.2,0.7,0.6,0.4,0.735
568,0.2,0.7,0.7,0.3,0.7228
569,0.2,0.7,0.8,0.2,0.7244
570,0.2,0.7,0.9,0.1,0.7386
571,0.2,0.7,1.0,0.0,0.7384
572,0.2,0.8,0.0,1.0,0.7404
573,0.2,0.8,0.1,0.9,0.7364
574,0.2,0.8,0.2,0.8,0.7376
575,0.2,0.8,0.3,0.7,0.7334
576,0.2,0.8,0.4,0.6,0.7422
577,0.2,0.8,0.5,0.5,0.7398
578,0.2,0.8,0.6,0.4,0.7428
579,0.2,0.8,0.7,0.3,0.7382
580,0.2,0.8,0.8,0.2,0.7404
581,0.2,0.8,0.9,0.1,0.7284
582,0.2,0.8,1.0,0.0,0.7342
583,0.2,0.9,0.0,1.0,0.7342
584,0.2,0.9,0.1,0.9,0.7328
585,0.2,0.9,0.2,0.8,0.7254
586,0.2,0.9,0.3,0.7,0.7362
587,0.2,0.9,0.4,0.6,0.7324
588,0.2,0.9,0.5,0.5,0.7386
589,0.2,0.9,0.6,0.4,0.7374
590,0.2,0.9,0.7,0.3,0.7434
591,0.2,0.9,0.8,0.2,0.7306
592,0.2,0.9,0.9,0.1,0.7382
593,0.2,0.9,1.0,0.0,0.7328
594,0.2,1.0,0.0,1.0,0.7342
595,0.2,1.0,0.1,0.9,0.7382
596,0.2,1.0,0.2,0.8,0.7358
597,0.2,1.0,0.3,0.7,0.738
598,0.2,1.0,0.4,0.6,0.727
599,0.2,1.0,0.5,0.5,0.7390000000000001
600,0.2,1.0,0.6,0.4,0.7352
601,0.2,1.0,0.7,0.3,0.7276
602,0.2,1.0,0.8,0.2,0.7404
603,0.2,1.0,0.9,0.1,0.731
604,0.2,1.0,1.0,0.0,0.727
605,0.25,0.0,0.0,1.0,0.7290000000000001
