ID,p3,p4,p5,p6,winRate
42,0.0,0.3,0.9,0.1,0.7386
43,0.0,0.3,1.0,0.0,0.7354
44,0.0,0.4,0.0,1.0,0.7268
45,0.0,0.4,0.1,0.9,0.7362
46,0.0,0.4,0.2,0.8,0.7318
47,0.0,0.4,0.3,0.7,0.7308
48,0.0,0.4,0.4,0.6,0.7352
49,0.0,0.4,0.5,0.5,0.7426
50,0.0,0.4,0.6,0.4,0.725
51,0.0,0.4,0.7,0.3,0.7356
52,0.0,0.4,0.8,0.2,0.7438
53,0.0,0.4,0.9,0.1,0.735
54,0.0,0.4,1.0,0.0,0.736
55,0.0,0.5,0.0,1.0,0.7274
56,0.0,0.5,0.1,0.9,0.7364
57,0.0,0.5,0.2,0.8,0.7364
58,0.0,0.5,0.3,0.7,0.7394
59,0.0,0.5,0.4,0.6,0.74
60,0.0,0.5,0.5,0.5,0.7368
61,0.0,0.5,0.6,0.4,0.7412
62,0.0,0.5,0.7,0.3,0.7342
63,0.0,0.5,0.8,0.2,0.7372
64,0.0,0.5,0.9,0.1,0.7338
65,0.0,0.5,1.0,0.0,0.7464
66,0.0,0.6,0.0,1.0,0.7394
67,0.0,0.6,0.1,0.9,0.7408
68,0.0,0.6,0.2,0.8,0.7426
69,0.0,0.6,0.3,0.7,0.7392
70,0.0,0.6,0.4,0.6,0.754
71,0.0,0.6,0.5,0.5,0.7424
72,0.0,0.6,0.6,0.4,0.7412
73,0.0,0.6,0.7,0.3,0.736
74,0.0,0.6,0.8,0.2,0.7374
75,0.0,0.6,0.9,0.1,0.7454
76,0.0,0.6,1.0,0.0,0.7364
77,0.0,0.7,0.0,1.0,0.7244
78,0.0,0.7,0.1,0.9,0.7362
79,0.0,0.7,0.2,0.8,0.731
80,0.0,0.7,0.3,0.7,0.7454
81,0.0,0.7,0.4,0.6,0.732
82,0.0,0.7,0.5,0.5,0.7342
83,0.0,0.7,0.6,0.4,0.7392
84,0.0,0.7,0.7,0.3,0.733
85,0.0,0.7,0.8,0.2,0.7388
86,0.0,0.7,0.9,0.1,0.7312
87,0.0,0.7,1.0,0.0,0.7372
88,0.0,0.8,0.0,1.0,0.7366
89,0.0,0.8,0.1,0.9,0.7404
90,0.0,0.8,0.2,0.8,0.7278
91,0.0,0.8,0.3,0.7,0.7392
92,0.0,0.8,0.4,0.6,0.7528
93,0.0,0.8,0.5,0.5,0.7256
94,0.0,0.8,0.6,0.4,0.7384
95,0.0,0.8,0.7,0.3,0.7386
96,0.0,0.8,0.8,0.2,0.7406
97,0.0,0.8,0.9,0.1,0.7456
98,0.0,0.8,1.0,0.0,0.7442
99,0.0,0.9,0.0,1.0,0.7338
100,0.0,0.9,0.1,0.9,0.7368
101,0.0,0.9,0.2,0.8,0.737
102,0.0,0.9,0.3,0.7,0.7366
103,0.0,0.9,0.4,0.6,0.733
104,0.0,0.9,0.5,0.5,0.7368
105,0.0,0.9,0.6,0.4,0.7462
106,0.0,0.9,0.7,0.3,0.733
107,0.0,0.9,0.8,0.2,0.741
108,0.0,0.9,0.9,0.1,0.7382
109,0.0,0.9,1.0,0.0,0.7378
110,0.0,1.0,0.0,1.0,0.7332
111,0.0,1.0,0.1,0.9,0.736
112,0.0,1.0,0.2,0.8,0.7346
113,0.0,1.0,0.3,0.7,0.7438
114,0.0,1.0,0.4,0.6,0.7456
115,0.0,1.0,0.5,0.5,0.7352
116,0.0,1.0,0.6,0.4,0.726
117,0.0,1.0,0.7,0.3,0.7398
118,0.0,1.0,0.8,0.2,0.742
119,0.0,1.0,0.9,0.1,0.7304
120,0.0,1.0,1.0,0.0,0.7522
121,0.05,0.0,0.0,1.0,0.7346
122,0.05,0.0,0.1,0.9,0.7374
123,0.05,0.0,0.2,0.8,0.7238
124,0.05,0.0,0.3,0.7,0.737
125,0.05,0.0,0.4,0.6,0.738
126,0.05,0.0,0.5,0.5,0.7274
127,0.05,0.0,0.6,0.4,0.7214
128,0.05,0.0,0.7,0.3,0.7402
129,0.05,0.0,0.8,0.2,0.731
130,0.05,0.0,0.9,0.1,0.738
131,0.05,0.0,1.0,0.0,0.7328
132,0.05,0.1,0.0,1.0,0.7334
133,0.05,0.1,0.1,0.9,0.7328
134,0.05,0.1,0.2,0.8,0.7324
135,0.05,0.1,0.3,0.7,0.7424
136,0.05,0.1,0.4,0.6,0.7334
137,0.05,0.1,0.5,0.5,0.731
138,0.05,0.1,0.6,0.4,0.7366
139,0.05,0.1,0.7,0.3,0.733
140,0.05,0.1,0.8,0.2,0.7432
141,0.05,0.1,0.9,0.1,0.7368
142,0.05,0.1,1.0,0.0,0.7318
143,0.05,0.2,0.0,1.0,0.7308
144,0.05,0.2,0.1,0.9,0.731
145,0.05,0.2,0.2,0.8,0.7278
146,0.05,0.2,0.3,0.7,0.7388
147,0.05,0.2,0.4,0.6,0.735
148,0.05,0.2,0.5,0.5,0.7346
149,0.05,0.2,0.6,0.4,0.7276
150,0.05,0.2,0.7,0.3,0.7392
151,0.05,0.2,0.8,0.2,0.7454
152,0.05,0.2,0.9,0.1,0.7406
153,0.05,0.2,1.0,0.0,0.7334
154,0.05,0.3,0.0,1.0,0.7274
155,0.05,0.3,0.1,0.9,0.7334
156,0.05,0.3,0.2,0.8,0.7294
157,0.05,0.3,0.3,0.7,0.746
158,0.05,0.3,0.4,0.6,0.745
159,0.05,0.3,0.5,0.5,0.7426
160,0.05,0.3,0.6,0.4,0.7316
161,0.05,0.3,0.7,0.3,0.7316
162,0.05,0.3,0.8,0.2,0.7424
163,0.05,0.3,0.9,0.1,0.731
164,0.05,0.3,1.0,0.0,0.7426
165,0.05,0.4,0.0,1.0,0.7252
166,0.05,0.4,0.1,0.9,0.738
167,0.05,0.4,0.2,0.8,0.7342
168,0.05,0.4,0.3,0.7,0.7394
169,0.05,0.4,0.4,0.6,0.7414
170,0.05,0.4,0.5,0.5,0.7312
171,0.05,0.4,0.6,0.4,0.742
172,0.05,0.4,0.7,0.3,0.7366
173,0.05,0.4,0.8,0.2,0.7364
174,0.05,0.4,0.9,0.1,0.7396
175,0.05,0.4,1.0,0.0,0.7354
176,0.05,0.5,0.0,1.0,0.7276
177,0.05,0.5,0.1,0.9,0.74
178,0.05,0.5,0.2,0.8,0.7382
179,0.05,0.5,0.3,0.7,0.7382
180,0.05,0.5,0.4,0.6,0.7390000000000001
181,0.05,0.5,0.5,0.5,0.742
182,0.05,0.5,0.6,0.4,0.7322
183,0.05,0.5,0.7,0.3,0.7278
184,0.05,0.5,0.8,0.2,0.7312
185,0.05,0.5,0.9,0.1,0.7240000000000001
186,0.05,0.5,1.0,0.0,0.7336
187,0.05,0.6,0.0,1.0,0.7274
188,0.05,0.6,0.1,0.9,0.7398
189,0.05,0.6,0.2,0.8,0.7404
190,0.05,0.6,0.3,0.7,0.7354
191,0.05,0.6,0.4,0.6,0.7384
192,0.05,0.6,0.5,0.5,0.7392
193,0.05,0.6,0.6,0.4,0.7436
194,0.05,0.6,0.7,0.3,0.7392
195,0.05,0.6,0.8,0.2,0.7286
196,0.05,0.6,0.9,0.1,0.7292
197,0.05,0.6,1.0,0.0,0.7294
198,0.05,0.7,0.0,1.0,0.7354
199,0.05,0.7,0.1,0.9,0.7334
200,0.05,0.7,0.2,0.8,0.7386
201,0.05,0.7,0.3,0.7,0.745
202,0.05,0.7,0.4,0.6,0.7438
203,0.05,0.7,0.5,0.5,0.7412
204,0.05,0.7,0.6,0.4,0.7414
205,0.05,0.7,0.7,0.3,0.7318
206,0.05,0.7,0.8,0.2,0.7466
207,0.05,0.7,0.9,0.1,0.7334
208,0.05,0.7,1.0,0.0,0.733
209,0.05,0.8,0.0,1.0,0.7404
210,0.05,0.8,0.1,0.9,0.7386
211,0.05,0.8,0.2,0.8,0.7344
212,0.05,0.8,0.3,0.7,0.7374
213,0.05,0.8,0.4,0.6,0.7414
214,0.05,0.8,0.5,0.5,0.7438
215,0.05,0.8,0.6,0.4,0.7348
216,0.05,0.8,0.7,0.3,0.7408
217,0.05,0.8,0.8,0.2,0.7478
218,0.05,0.8,0.9,0.1,0.7414
219,0.05,0.8,1.0,0.0,0.7382
220,0.05,0.9,0.0,1.0,0.7384
221,0.05,0.9,0.1,0.9,0.7408
222,0.05,0.9,0.2,0.8,0.7436
223,0.05,0.9,0.3,0.7,0.7334
224,0.05,0.9,0.4,0.6,0.7336
225,0.05,0.9,0.5,0.5,0.7482
226,0.05,0.9,0.6,0.4,0.7396
227,0.05,0.9,0.7,0.3,0.731
228,0.05,0.9,0.8,0.2,0.7492
229,0.05,0.9,0.9,0.1,0.74
230,0.05,0.9,1.0,0.0,0.7464
231,0.05,1.0,0.0,1.0,0.7408
232,0.05,1.0,0.1,0.9,0.733
233,0.05,1.0,0.2,0.8,0.7336
234,0.05,1.0,0.3,0.7,0.7312
235,0.05,1.0,0.4,0.6,0.7338
236,0.05,1.0,0.5,0.5,0.7304
237,0.05,1.0,0.6,0.4,0.7518
238,0.05,1.0,0.7,0.3,0.7382
239,0.05,1.0,0.8,0.2,0.7402
240,0.05,1.0,0.9,0.1,0.7414
241,0.05,1.0,1.0,0.0,0.748
242,0.1,0.0,0.0,1.0,0.731
243,0.1,0.0,0.1,0.9,0.7308
244,0.1,0.0,0.2,0.8,0.7372
245,0.1,0.0,0.3,0.7,0.7314
246,0.1,0.0,0.4,0.6,0.7356
247,0.1,0.0,0.5,0.5,0.737
248,0.1,0.0,0.6,0.4,0.728
249,0.1,0.0,0.7,0.3,0.7318
250,0.1,0.0,0.8,0.2,0.7344
251,0.1,0.0,0.9,0.1,0.7222
252,0.1,0.0,1.0,0.0,0.7340000000000001
253,0.1,0.1,0.0,1.0,0.7314
254,0.1,0.1,0.1,0.9,0.7498
255,0.1,0.1,0.2,0.8,0.7358
256,0.1,0.1,0.3,0.7,0.732
257,0.1,0.1,0.4,0.6,0.7432
258,0.1,0.1,0.5,0.5,0.7482
259,0.1,0.1,0.6,0.4,0.743
260,0.1,0.1,0.7,0.3,0.7448
261,0.1,0.1,0.8,0.2,0.7316
262,0.1,0.1,0.9,0.1,0.7232
263,0.1,0.1,1.0,0.0,0.7344
264,0.1,0.2,0.0,1.0,0.7396
265,0.1,0.2,0.1,0.9,0.7288
266,0.1,0.2,0.2,0.8,0.7286
267,0.1,0.2,0.3,0.7,0.7336
268,0.1,0.2,0.4,0.6,0.7314
269,0.1,0.2,0.5,0.5,0.7316
270,0.1,0.2,0.6,0.4,0.7340000000000001
271,0.1,0.2,0.7,0.3,0.738
272,0.1,0.2,0.8,0.2,0.7484
273,0.1,0.2,0.9,0.1,0.7348
274,0.1,0.2,1.0,0.0,0.7392
275,0.1,0.3,0.0,1.0,0.7224
276,0.1,0.3,0.1,0.9,0.7342
277,0.1,0.3,0.2,0.8,0.7406
278,0.1,0.3,0.3,0.7,0.73
279,0.1,0.3,0.4,0.6,0.7302
280,0.1,0.3,0.5,0.5,0.742
281,0.1,0.3,0.6,0.4,0.75
282,0.1,0.3,0.7,0.3,0.7452
283,0.1,0.3,0.8,0.2,0.7390000000000001
284,0.1,0.3,0.9,0.1,0.7304
285,0.1,0.3,1.0,0.0,0.748
286,0.1,0.4,0.0,1.0,0.7202
287,0.1,0.4,0.1,0.9,0.7392
288,0.1,0.4,0.2,0.8,0.7338
289,0.1,0.4,0.3,0.7,0.7328
290,0.1,0.4,0.4,0.6,0.741
291,0.1,0.4,0.5,0.5,0.7384
292,0.1,0.4,0.6,0.4,0.7452
293,0.1,0.4,0.7,0.3,0.7394
294,0.1,0.4,0.8,0.2,0.7344
295,0.1,0.4,0.9,0.1,0.7326
296,0.1,0.4,1.0,0.0,0.737
297,0.1,0.5,0.0,1.0,0.7322
298,0.1,0.5,0.1,0.9,0.7314
299,0.1,0.5,0.2,0.8,0.723
300,0.1,0.5,0.3,0.7,0.7438
301,0.1,0.5,0.4,0.6,0.7482
302,0.1,0.5,0.5,0.5,0.7434
303,0.1,0.5,0.6,0.4,0.7448
304,0.1,0.5,0.7,0.3,0.7402
305,0.1,0.5,0.8,0.2,0.7394
306,0.1,0.5,0.9,0.1,0.7362
307,0.1,0.5,1.0,0.0,0.7498
308,0.1,0.6,0.0,1.0,0.7292
309,0.1,0.6,0.1,0.9,0.7278
310,0.1,0.6,0.2,0.8,0.732
311,0.1,0.6,0.3,0.7,0.7334
312,0.1,0.6,0.4,0.6,0.7346
313,0.1,0.6,0.5,0.5,0.736
314,0.1,0.6,0.6,0.4,0.73
315,0.1,0.6,0.7,0.3,0.732
316,0.1,0.6,0.8,0.2,0.735
317,0.1,0.6,0.9,0.1,0.7276
318,0.1,0.6,1.0,0.0,0.7312
319,0.1,0.7,0.0,1.0,0.7424
320,0.1,0.7,0.1,0.9,0.7274
321,0.1,0.7,0.2,0.8,0.7354
322,0.1,0.7,0.3,0.7,0.7192
323,0.1,0.7,0.4,0.6,0.7342
324,0.1,0.7,0.5,0.5,0.7424
325,0.1,0.7,0.6,0.4,0.7506
326,0.1,0.7,0.7,0.3,0.7366
327,0.1,0.7,0.8,0.2,0.7268
328,0.1,0.7,0.9,0.1,0.7462
329,0.1,0.7,1.0,0.0,0.733
330,0.1,0.8,0.0,1.0,0.7306
331,0.1,0.8,0.1,0.9,0.742
332,0.1,0.8,0.2,0.8,0.7382
333,0.1,0.8,0.3,0.7,0.7424
334,0.1,0.8,0.4,0.6,0.7374
335,0.1,0.8,0.5,0.5,0.736
336,0.1,0.8,0.6,0.4,0.7246
337,0.1,0.8,0.7,0.3,0.7386
338,0.1,0.8,0.8,0.2,0.7366
339,0.1,0.8,0.9,0.1,0.7382
340,0.1,0.8,1.0,0.0,0.7306
341,0.1,0.9,0.0,1.0,0.7388
342,0.1,0.9,0.1,0.9,0.74
343,0.1,0.9,0.2,0.8,0.7344
344,0.1,0.9,0.3,0.7,0.7340000000000001
345,0.1,0.9,0.4,0.6,0.7378
346,0.1,0.9,0.5,0.5,0.737
347,0.1,0.9,0.6,0.4,0.7404
348,0.1,0.9,0.7,0.3,0.7378
349,0.1,0.9,0.8,0.2,0.7524
350,0.1,0.9,0.9,0.1,0.7396
351,0.1,0.9,1.0,0.0,0.7438
352,0.1,1.0,0.0,1.0,0.733
353,0.1,1.0,0.1,0.9,0.7434
354,0.1,1.0,0.2,0.8,0.7358
355,0.1,1.0,0.3,0.7,0.742
356,0.1,1.0,0.4,0.6,0.7414
357,0.1,1.0,0.5,0.5,0.737
358,0.1,1.0,0.6,0.4,0.7262
359,0.1,1.0,0.7,0.3,0.7356
360,0.1,1.0,0.8,0.2,0.7346
361,0.1,1.0,0.9,0.1,0.732
362,0.1,1.0,1.0,0.0,0.7368
363,0.15,0.0,0.0,1.0,0.7228
364,0.15,0.0,0.1,0.9,0.7258
365,0.15,0.0,0.2,0.8,0.7356
366,0.15,0.0,0.3,0.7,0.7258
367,0.15,0.0,0.4,0.6,0.7248
368,0.15,0.0,0.5,0.5,0.7338
369,0.15,0.0,0.6,0.4,0.7304
370,0.15,0.0,0.7,0.3,0.7390000000000001
371,0.15,0.0,0.8,0.2,0.7278
372,0.15,0.0,0.9,0.1,0.7346
373,0.15,0.0,1.0,0.0,0.7326
374,0.15,0.1,0.0,1.0,0.7298
375,0.15,0.1,0.1,0.9,0.7412
376,0.15,0.1,0.2,0.8,0.7244
377,0.15,0.1,0.3,0.7,0.7256
378,0.15,0.1,0.4,0.6,0.7264
379,0.15,0.1,0.5,0.5,0.7476
380,0.15,0.1,0.6,0.4,0.735
381,0.15,0.1,0.7,0.3,0.7414
382,0.15,0.1,0.8,0.2,0.7428
383,0.15,0.1,0.9,0.1,0.7354
384,0.15,0.1,1.0,0.0,0.7392
385,0.15,0.2,0.0,1.0,0.7342
386,0.15,0.2,0.1,0.9,0.7424
387,0.15,0.2,0.2,0.8,0.7438
388,0.15,0.2,0.3,0.7,0.7418
389,0.15,0.2,0.4,0.6,0.7438
390,0.15,0.2,0.5,0.5,0.7398
391,0.15,0.2,0.6,0.4,0.7442
392,0.15,0.2,0.7,0.3,0.7396
393,0.15,0.2,0.8,0.2,0.7282
394,0.15,0.2,0.9,0.1,0.7384
395,0.15,0.2,1.0,0.0,0.7472
396,0.15,0.3,0.0,1.0,0.7398
397,0.15,0.3,0.1,0.9,0.7416
398,0.15,0.3,0.2,0.8,0.7346
399,0.15,0.3,0.3,0.7,0.731
400,0.15,0.3,0.4,0.6,0.7424
401,0.15,0.3,0.5,0.5,0.7318
402,0.15,0.3,0.6,0.4,0.7364
403,0.15,0.3,0.7,0.3,0.7302
404,0.15,0.3,0.8,0.2,0.7458
405,0.15,0.3,0.9,0.1,0.7332
406,0.15,0.3,1.0,0.0,0.7448
407,0.15,0.4,0.0,1.0,0.7312
408,0.15,0.4,0.1,0.9,0.7392
409,0.15,0.4,0.2,0.8,0.7314
410,0.15,0.4,0.3,0.7,0.7408
411,0.15,0.4,0.4,0.6,0.7392
412,0.15,0.4,0.5,0.5,0.7254
413,0.15,0.4,0.6,0.4,0.7228
414,0.15,0.4,0.7,0.3,0.7452
415,0.15,0.4,0.8,0.2,0.7434
416,0.15,0.4,0.9,0.1,0.7356
417,0.15,0.4,1.0,0.0,0.741
418,0.15,0.5,0.0,1.0,0.7258
419,0.15,0.5,0.1,0.9,0.7334
420,0.15,0.5,0.2,0.8,0.7388
421,0.15,0.5,0.3,0.7,0.738
422,0.15,0.5,0.4,0.6,0.7390000000000001
423,0.15,0.5,0.5,0.5,0.7442
424,0.15,0.5,0.6,0.4,0.7412
425,0.15,0.5,0.7,0.3,0.7352
426,0.15,0.5,0.8,0.2,0.741
427,0.15,0.5,0.9,0.1,0.7326
428,0.15,0.5,1.0,0.0,0.7484
429,0.15,0.6,0.0,1.0,0.7316
430,0.15,0.6,0.1,0.9,0.7394
431,0.15,0.6,0.2,0.8,0.7418
432,0.15,0.6,0.3,0.7,0.7452
433,0.15,0.6,0.4,0.6,0.75
434,0.15,0.6,0.5,0.5,0.7406
435,0.15,0.6,0.6,0.4,0.7440000000000001
436,0.15,0.6,0.7,0.3,0.7364
437,0.15,0.6,0.8,0.2,0.7342
438,0.15,0.6,0.9,0.1,0.7364
439,0.15,0.6,1.0,0.0,0.726
440,0.15,0.7,0.0,1.0,0.7378
441,0.15,0.7,0.1,0.9,0.7294
442,0.15,0.7,0.2,0.8,0.7372
443,0.15,0.7,0.3,0.7,0.7344
444,0.15,0.7,0.4,0.6,0.7354
445,0.15,0.7,0.5,0.5,0.746
446,0.15,0.7,0.6,0.4,0.743
447,0.15,0.7,0.7,0.3,0.7508
448,0.15,0.7,0.8,0.2,0.732
449,0.15,0.7,0.9,0.1,0.7372
450,0.15,0.7,1.0,0.0,0.7362
451,0.15,0.8,0.0,1.0,0.7154
452,0.15,0.8,0.1,0.9,0.7402
453,0.15,0.8,0.2,0.8,0.7384
454,0.15,0.8,0.3,0.7,0.7340000000000001
455,0.15,0.8,0.4,0.6,0.7396
456,0.15,0.8,0.5,0.5,0.7374
457,0.15,0.8,0.6,0.4,0.7338
458,0.15,0.8,0.7,0.3,0.7378
459,0.15,0.8,0.8,0.2,0.7342
460,0.15,0.8,0.9,0.1,0.7386
461,0.15,0.8,1.0,0.0,0.737
462,0.15,0.9,0.0,1.0,0.7304
463,0.15,0.9,0.1,0.9,0.7482
464,0.15,0.9,0.2,0.8,0.7396
465,0.15,0.9,0.3,0.7,0.7432
466,0.15,0.9,0.4,0.6,0.7468
467,0.15,0.9,0.5,0.5,0.7426
468,0.15,0.9,0.6,0.4,0.7458
469,0.15,0.9,0.7,0.3,0.7372
470,0.15,0.9,0.8,0.2,0.748
471,0.15,0.9,0.9,0.1,0.745
472,0.15,0.9,1.0,0.0,0.7364
473,0.15,1.0,0.0,1.0,0.7238
474,0.15,1.0,0.1,0.9,0.7284
475,0.15,1.0,0.2,0.8,0.7484
476,0.15,1.0,0.3,0.7,0.7452
477,0.15,1.0,0.4,0.6,0.7452
478,0.15,1.0,0.5,0.5,0.7418
479,0.15,1.0,0.6,0.4,0.7482
480,0.15,1.0,0.7,0.3,0.7458
481,0.15,1.0,0.8,0.2,0.728
482,0.15,1.0,0.9,0.1,0.7356
483,0.15,1.0,1.0,0.0,0.7468
484,0.2,0.0,0.0,1.0,0.7256
485,0.2,0.0,0.1,0.9,0.7282
486,0.2,0.0,0.2,0.8,0.727
487,0.2,0.0,0.3,0.7,0.7342
488,0.2,0.0,0.4,0.6,0.728
489,0.2,0.0,0.5,0.5,0.7338
490,0.2,0.0,0.6,0.4,0.7170000000000001
491,0.2,0.0,0.7,0.3,0.7318
492,0.2,0.0,0.8,0.2,0.7268
493,0.2,0.0,0.9,0.1,0.7174
494,0.2,0.0,1.0,0.0,0.7276
495,0.2,0.1,0.0,1.0,0.7356
496,0.2,0.1,0.1,0.9,0.7340000000000001
497,0.2,0.1,0.2,0.8,0.7306
498,0.2,0.1,0.3,0.7,0.7334
499,0.2,0.1,0.4,0.6,0.7306
500,0.2,0.1,0.5,0.5,0.7458
501,0.2,0.1,0.6,0.4,0.7272
502,0.2,0.1,0.7,0.3,0.7406
503,0.2,0.1,0.8,0.2,0.7302
504,0.2,0.1,0.9,0.1,0.7368
505,0.2,0.1,1.0,0.0,0.7406
506,0.2,0.2,0.0,1.0,0.74
507,0.2,0.2,0.1,0.9,0.7326
508,0.2,0.2,0.2,0.8,0.741
509,0.2,0.2,0.3,0.7,0.7362
510,0.2,0.2,0.4,0.6,0.7318
511,0.2,0.2,0.5,0.5,0.7404
512,0.2,0.2,0.6,0.4,0.7348
513,0.2,0.2,0.7,0.3,0.7488
514,0.2,0.2,0.8,0.2,0.7512
515,0.2,0.2,0.9,0.1,0.7306
516,0.2,0.2,1.0,0.0,0.7356
517,0.2,0.3,0.0,1.0,0.7288
518,0.2,0.3,0.1,0.9,0.7394
519,0.2,0.3,0.2,0.8,0.7384
520,0.2,0.3,0.3,0.7,0.722
521,0.2,0.3,0.4,0.6,0.7528
522,0.2,0.3,0.5,0.5,0.7404
523,0.2,0.3,0.6,0.4,0.748
524,0.2,0.3,0.7,0.3,0.7428
525,0.2,0.3,0.8,0.2,0.7374
526,0.2,0.3,0.9,0.1,0.7382
527,0.2,0.3,1.0,0.0,0.7236
528,0.2,0.4,0.0,1.0,0.7404
529,0.2,0.4,0.1,0.9,0.7408
530,0.2,0.4,0.2,0.8,0.7326
531,0.2,0.4,0.3,0.7,0.7308
532,0.2,0.4,0.4,0.6,0.7366
533,0.2,0.4,0.5,0.5,0.7408
534,0.2,0.4,0.6,0.4,0.7472
535,0.2,0.4,0.7,0.3,0.7396
536,0.2,0.4,0.8,0.2,0.7478
537,0.2,0.4,0.9,0.1,0.7398
538,0.2,0.4,1.0,0.0,0.7384
539,0.2,0.5,0.0,1.0,0.7382
540,0.2,0.5,0.1,0.9,0.745
541,0.2,0.5,0.2,0.8,0.7374
542,0.2,0.5,0.3,0.7,0.743
543,0.2,0.5,0.4,0.6,0.7398
544,0.2,0.5,0.5,0.5,0.7322
545,0.2,0.5,0.6,0.4,0.738
546,0.2,0.5,0.7,0.3,0.7542
547,0.2,0.5,0.8,0.2,0.7440000000000001
548,0.2,0.5,0.9,0.1,0.7404
549,0.2,0.5,1.0,0.0,0.7336
550,0.2,0.6,0.0,1.0,0.7324
551,0.2,0.6,0.1,0.9,0.7358
552,0.2,0.6,0.2,0.8,0.7388
553,0.2,0.6,0.3,0.7,0.7342
554,0.2,0.6,0.4,0.6,0.7378
555,0.2,0.6,0.5,0.5,0.737
556,0.2,0.6,0.6,0.4,0.7424
557,0.2,0.6,0.7,0.3,0.7588
558,0.2,0.6,0.8,0.2,0.7478
559,0.2,0.6,0.9,0.1,0.732
560,0.2,0.6,1.0,0.0,0.7418
561,0.2,0.7,0.0,1.0,0.7282
562,0.2,0.7,0.1,0.9,0.735
563,0.2,0.7,0.2,0.8,0.7338
564,0.2,0.7,0.3,0.7,0.737
565,0.2,0.7,0.4,0.6,0.7528
566,0.2,0.7,0.5,0.5,0.7336
567,0.2,0.7,0.6,0.4,0.7502
568,0.2,0.7,0.7,0.3,0.7316
569,0.2,0.7,0.8,0.2,0.7428
570,0.2,0.7,0.9,0.1,0.7386
571,0.2,0.7,1.0,0.0,0.736
572,0.2,0.8,0.0,1.0,0.7422
573,0.2,0.8,0.1,0.9,0.7378
574,0.2,0.8,0.2,0.8,0.7416
575,0.2,0.8,0.3,0.7,0.7306
576,0.2,0.8,0.4,0.6,0.741
577,0.2,0.8,0.5,0.5,0.737
578,0.2,0.8,0.6,0.4,0.7556
579,0.2,0.8,0.7,0.3,0.7352
580,0.2,0.8,0.8,0.2,0.7190000000000001
581,0.2,0.8,0.9,0.1,0.7472
582,0.2,0.8,1.0,0.0,0.7402
583,0.2,0.9,0.0,1.0,0.7440000000000001
584,0.2,0.9,0.1,0.9,0.7452
585,0.2,0.9,0.2,0.8,0.7288
586,0.2,0.9,0.3,0.7,0.7354
587,0.2,0.9,0.4,0.6,0.7376
588,0.2,0.9,0.5,0.5,0.7464
589,0.2,0.9,0.6,0.4,0.7314
590,0.2,0.9,0.7,0.3,0.7428
591,0.2,0.9,0.8,0.2,0.736
592,0.2,0.9,0.9,0.1,0.7436
593,0.2,0.9,1.0,0.0,0.7374
594,0.2,1.0,0.0,1.0,0.7334
595,0.2,1.0,0.1,0.9,0.7356
596,0.2,1.0,0.2,0.8,0.7344
597,0.2,1.0,0.3,0.7,0.7402
598,0.2,1.0,0.4,0.6,0.7398
599,0.2,1.0,0.5,0.5,0.7288
600,0.2,1.0,0.6,0.4,0.7378
601,0.2,1.0,0.7,0.3,0.7312
602,0.2,1.0,0.8,0.2,0.7382
603,0.2,1.0,0.9,0.1,0.7246
604,0.2,1.0,1.0,0.0,0.7284
605,0.25,0.0,0.0,1.0,0.7338
606,0.25,0.0,0.1,0.9,0.7306
607,0.25,0.0,0.2,0.8,0.7388
